date,vol_surge_ratio,shrink_pullback,vol_compression,ma_convergence,obv_slope,lower_shadow_ratio,money_flow_strength,bottom_deviation,turnover_concentration,illiq_change,mom_12_1,rev_10,rvol_20,vol_confirm,inv_pb,log_cap,roe_ttm,turnover_20,volume_chg,close_to_high_60,growth_revenue,growth_profit,pe_ttm,mom_3_1,mom_6_1,ret_5d_std,high_low_20,dv_ttm,roa_ttm,gross_margin,low_leverage,illiq_20
2020-06-29,0.02022158,0.02184906,0.01802486,0.01425059,0.01386445,0.01968453,0.01593039,0.01731641,0.00488426,0.01747339,0.01959729,0.01724993,0.01168308,0.01175629,0.01268572,0.02976798,0.02829206,0.00661449,0.01672432,0.02376680,0.02148242,0.02188033,0.01076190,0.01856371,0.01793014,0.01525897,0.01150314,0.01790799,0.01783220,0.01553543,0.01318840,0.00171380
2020-07-13,0.07092171,0.10561710,0.07808644,0.10103435,0.06928416,0.09405113,0.07295424,0.09524895,0.04706044,0.08047233,0.11641650,0.06547968,0.07817253,0.05963776,0.04253538,0.13269329,0.12920796,0.03684681,0.08295674,0.07542891,0.11710547,0.11303063,0.07374713,0.10223644,0.09935793,0.07104397,0.09449441,0.07258360,0.11076975,0.11665205,0.09089938,0.02927659
2020-07-27,-0.01645891,-0.02072791,-0.01309796,-0.01570421,-0.01326474,-0.01568784,-0.01274713,-0.01748253,-0.00491585,-0.01097162,-0.02028859,-0.01762810,-0.01345562,-0.00828756,-0.00655201,-0.02615138,-0.02555426,-0.00425189,-0.01353583,-0.01591761,-0.02063667,-0.02068078,-0.01306254,-0.01490959,-0.01875402,-0.01451499,-0.01295393,-0.01286284,-0.02092509,-0.01896122,-0.01617587,-0.00167862
2020-08-10,0.01296545,0.02120167,0.00988573,0.01576201,0.01027463,0.01288500,0.01067078,0.01753450,0.00859019,0.01217000,0.02059214,0.00857977,0.01178768,0.01026221,0.01013359,0.02967870,0.02821605,0.00578421,0.01461562,0.01091198,0.02433737,0.02297455,0.01381323,0.01538812,0.01881285,0.01222718,0.01407479,0.01604647,0.02183653,0.02202540,0.01668847,0.00265483
2020-08-24,0.00830691,0.00939209,0.00663103,0.01066642,0.00835349,0.00566234,0.00857107,0.01151180,0.00512571,0.01051728,0.01394873,0.01042153,0.00748628,0.00918521,0.00427092,0.01818814,0.01774306,0.00383807,0.00860778,0.00991913,0.01517849,0.01417315,0.00971545,0.01002280,0.01151732,0.00871287,0.00687323,0.00821493,0.01634823,0.01575799,0.01173353,0.00140232
2020-09-07,-0.01622153,-0.01416407,-0.01453087,-0.01481074,-0.01417705,-0.01219774,-0.01181220,-0.01623453,-0.00464302,-0.00964263,-0.01806559,-0.01258036,-0.01148772,-0.01158781,-0.00316159,-0.02223296,-0.02304711,-0.00559471,-0.01286300,-0.01472636,-0.01811406,-0.01677923,-0.01226555,-0.01282288,-0.01685179,-0.01425596,-0.01387351,-0.01037570,-0.02301996,-0.01939602,-0.01547779,-0.00295191
2020-09-21,0.00493805,0.00418692,0.00326923,0.00431077,0.00230357,0.00337879,0.00295853,0.00433331,0.00201191,0.00260854,0.00500213,0.00276303,0.00400950,0.00254076,0.00099232,0.00628264,0.00607011,0.00204764,0.00513404,0.00306846,0.00489639,0.00505727,0.00404835,0.00338607,0.00442890,0.00406946,0.00434815,0.00237706,0.00616302,0.00524743,0.00403837,0.00104365
2020-09-30,0.00151922,0.00152911,0.00107927,0.00080850,0.00071273,0.00100696,0.00070312,0.00156883,0.00051495,0.00076464,0.00177335,0.00118209,0.00104299,0.00078585,0.00036811,0.00214045,0.00217571,0.00061535,0.00144238,0.00155372,0.00162093,0.00148879,0.00125271,0.00158945,0.00161933,0.00082324,0.00119687,0.00101165,0.00207021,0.00175533,0.00146592,0.00028342
2020-10-19,0.01081334,0.01113465,0.01037026,0.01192414,0.01165228,0.00929678,0.00896925,0.01409067,0.00405533,0.00383713,0.01417430,0.01303596,0.00956577,0.00814950,0.00213705,0.01696688,0.01665461,0.00524113,0.01168403,0.01328780,0.01272388,0.01176201,0.01045931,0.01363998,0.01312180,0.00779859,0.01082987,0.00740723,0.01575242,0.01302886,0.00984679,0.00080795
2020-11-02,0.00465762,0.00332043,0.00454171,0.00302861,0.00297357,0.00436716,0.00423643,0.00514015,0.00237316,0.00286441,0.00469571,0.00508028,0.00393549,0.00364263,0.00098499,0.00641301,0.00644926,0.00246388,0.00467654,0.00442527,0.00514040,0.00437497,0.00413423,0.00438601,0.00422613,0.00401896,0.00336688,0.00238120,0.00621944,0.00524233,0.00444374,0.00053204
2020-11-16,0.01547762,0.02179223,0.01324933,0.02221019,0.01848280,0.01849848,0.01627530,0.02333844,0.00666093,0.01110927,0.02461173,0.01201843,0.01890477,0.01160171,0.00427039,0.02779361,0.02941066,0.01165626,0.01791697,0.01751127,0.02285578,0.02105737,0.01811304,0.02327268,0.02369458,0.01648943,0.02028439,0.01148811,0.02692176,0.02107131,0.01709896,0.00360932
2020-11-30,-0.01297261,-0.02521956,-0.01788366,-0.02220078,-0.01239107,-0.01612333,-0.01187569,-0.02479285,-0.00610835,-0.02305202,-0.02693058,-0.01153888,-0.01832112,-0.00952717,-0.00285251,-0.02886713,-0.03050385,-0.01031150,-0.01284790,-0.01675452,-0.02426945,-0.02236581,-0.02036953,-0.02309191,-0.02607048,-0.02101883,-0.01791031,-0.01152185,-0.03058978,-0.02538834,-0.02011299,-0.00474067
2020-12-14,0.04639698,0.05191245,0.03367570,0.05496437,0.06041203,0.06083684,0.05567277,0.07248973,0.01871764,0.04508591,0.06974532,0.07526809,0.05346422,0.04899882,0.00379014,0.08494556,0.08681514,0.02587257,0.03365879,0.06874620,0.06855605,0.05804303,0.06202124,0.05765868,0.06450015,0.04634681,0.04985011,0.02288191,0.08729954,0.07267456,0.06436817,0.00956752
2020-12-28,0.01083288,0.01490285,0.01011755,0.01703518,0.01148274,0.01043158,0.01106651,0.01227842,0.00874988,0.01522415,0.01391257,0.00646243,0.01312266,0.01222671,0.00473831,0.01558936,0.01871801,0.01166651,0.00978093,0.00797918,0.01861571,0.01710361,0.01590433,0.00910026,0.00751936,0.01181573,0.01556639,0.00737298,0.01979445,0.01762871,0.01873771,0.00976096
2021-01-11,0.00708814,0.00675079,0.00587833,0.01109108,0.00664724,0.00830012,0.00733905,0.00944904,0.00530701,0.00667331,0.00791211,0.00813404,0.00817297,0.00736114,0.00164291,0.00916926,0.01102125,0.00524189,0.00718156,0.00814909,0.01092139,0.00993924,0.00910464,0.00737525,0.00800809,0.00770819,0.00997790,0.00278885,0.01114672,0.01110816,0.01025210,0.00522358
2021-01-25,0.01367810,0.02108909,0.01630861,0.02509846,0.01359966,0.01916838,0.01500558,0.01830254,0.01164666,0.02125952,0.01624971,0.01425465,0.01707121,0.01321363,0.00758001,0.01540949,0.02286036,0.01356547,0.01409135,0.01592454,0.01937065,0.01807463,0.01908354,0.01750280,0.01542820,0.01562598,0.01906392,0.00922066,0.02290194,0.02041118,0.02199117,0.01608288
2021-02-08,-0.01636900,-0.01891216,-0.01486493,-0.03066490,-0.01952857,-0.01331852,-0.01241710,-0.01798637,-0.01582048,-0.02565624,-0.01729536,-0.01056814,-0.02122488,-0.01990576,-0.01075402,-0.01320911,-0.02536009,-0.01835867,-0.01544209,-0.01124450,-0.02441527,-0.02559653,-0.02472993,-0.01791086,-0.01655342,-0.01821721,-0.02644065,-0.00890269,-0.02677168,-0.02837127,-0.02729065,-0.02068387
2021-02-22,0.03133592,0.04226344,0.02919975,0.04774807,0.02651923,0.02705210,0.02072354,0.03886219,0.01794776,0.03330451,0.03909008,0.02290095,0.03702904,0.02404515,0.01724870,0.04084080,0.05132488,0.02983853,0.03154853,0.02172458,0.04475193,0.04570491,0.04098567,0.04084656,0.03664410,0.03976592,0.04656125,0.01699212,0.05374808,0.05278341,0.04619427,0.02403288
2021-03-08,-0.02437252,-0.04454880,-0.02909460,-0.04186418,-0.00613200,-0.02224924,-0.00740464,-0.03459960,-0.01176060,-0.03829149,-0.04750286,-0.00590049,-0.03976024,-0.00889732,-0.00660039,-0.04481430,-0.04660503,-0.02493744,-0.02683369,-0.00869910,-0.04188242,-0.03826615,-0.03868289,-0.04749936,-0.04645537,-0.03815683,-0.04595750,-0.01218468,-0.04659884,-0.03730225,-0.03376438,-0.01168089
2021-03-22,0.00815896,0.01450808,0.00938588,0.01443837,0.00394409,0.00668774,0.00340854,0.00803495,0.00365512,0.01289106,0.01510836,0.00922098,0.01306018,0.00260045,0.00100400,0.01605499,0.01579158,0.00821097,0.00878763,0.00281579,0.01330736,0.01239783,0.01290893,0.01244590,0.01390747,0.01132554,0.01493236,0.00456250,0.01611068,0.01312988,0.01231195,0.00237413
2021-04-02,0.03466265,0.03964542,0.02780875,0.05180851,0.03404742,0.03370201,0.03292752,0.04338742,0.01258085,0.04938512,0.05280013,0.04771011,0.04525693,0.02630609,0.00367945,0.05536517,0.05794570,0.02377802,0.02969396,0.02637875,0.05025776,0.04833230,0.04731657,0.02954972,0.04640672,0.03889364,0.04417147,0.01573194,0.05968528,0.05050662,0.04794196,0.01636281
2021-04-19,-0.01124726,-0.01240510,-0.01400504,-0.01799266,-0.01417327,-0.01407274,-0.01449287,-0.01700700,-0.00504839,-0.01729850,-0.02029480,-0.01334035,-0.01751205,-0.01231133,-0.00118683,-0.01912506,-0.02057745,-0.01015482,-0.00882113,-0.00801003,-0.01992760,-0.01811770,-0.01932411,-0.00555753,-0.01651718,-0.01524840,-0.01759060,-0.00441338,-0.02125371,-0.01835411,-0.01739949,-0.00768362
2021-04-30,0.03224092,0.03013586,0.03566750,0.04384543,0.03703530,0.04871732,0.04880976,0.05131189,0.02487546,0.04250640,0.05489633,0.05513617,0.04508916,0.03677193,0.00222652,0.05105614,0.04570817,0.02043891,0.02416929,0.04159905,0.05004955,0.04497594,0.05099339,0.02164743,0.04527523,0.04051534,0.04091559,0.00815207,0.04788663,0.04612637,0.04113029,0.01893354
2021-05-17,-0.00001937,-0.00002272,-0.00002208,-0.00002890,-0.00002040,-0.00002979,-0.00002605,-0.00002754,-0.00001456,-0.00002508,-0.00003194,-0.00002184,-0.00003102,-0.00001633,-0.00000309,-0.00003226,-0.00003401,-0.00001541,-0.00001948,-0.00001886,-0.00003186,-0.00002981,-0.00002938,-0.00000705,-0.00002727,-0.00002824,-0.00002869,-0.00000895,-0.00003550,-0.00002911,-0.00002832,-0.00001191
2021-05-31,0.02611786,0.02043249,0.02670992,0.03200198,0.01463044,0.02590773,0.01841149,0.02834127,0.01553471,0.02354623,0.03524915,0.02350982,0.03336778,0.02166949,0.00347421,0.03671904,0.03916082,0.01767746,0.02529495,0.02429569,0.03245061,0.02900482,0.03257395,0.02247645,0.03072850,0.03173986,0.03092073,0.01142841,0.04062586,0.03169363,0.03309147,0.01324229
2021-06-11,-0.01261490,-0.01260403,-0.01071207,-0.01198590,-0.00736612,-0.01358207,-0.01033332,-0.01232801,-0.00520536,-0.01014236,-0.01777727,-0.00865083,-0.01443201,-0.00797744,-0.00131291,-0.01720840,-0.01713416,-0.00747457,-0.01086503,-0.01112109,-0.01548654,-0.01347330,-0.01485235,-0.01271570,-0.01308814,-0.01310005,-0.01327715,-0.00396081,-0.01731594,-0.01377874,-0.01336559,-0.00534446
2021-06-28,0.03895527,0.02968914,0.03257931,0.03494399,0.03000539,0.03485314,0.03150470,0.03011036,0.01630832,0.03101785,0.04790264,0.03150789,0.04210769,0.02575648,0.00353373,0.05010129,0.05032957,0.02263791,0.03320193,0.02929628,0.04402993,0.03606597,0.04228293,0.03327986,0.03021486,0.04228657,0.04107406,0.01518979,0.05069907,0.04041138,0.03697643,0.01450744
2021-07-12,0.01655326,0.01483746,0.01478288,0.01801776,0.01201848,0.01578784,0.01103923,0.01234881,0.00673893,0.01352103,0.02028497,0.00872796,0.01738646,0.00901485,0.00183682,0.02149062,0.02105745,0.00954785,0.01639388,0.00936666,0.01852376,0.01566138,0.01689483,0.01270707,0.01204015,0.01753111,0.01723256,0.00723512,0.02092377,0.01766060,0.01498290,0.00600288
2021-07-26,-0.02736213,-0.03259839,-0.02553005,-0.03142548,-0.01491642,-0.02251474,-0.01425818,-0.02270152,-0.01196844,-0.02802657,-0.03720665,-0.00817361,-0.03421723,-0.01547627,-0.00440606,-0.04216514,-0.04278494,-0.01855532,-0.02692600,-0.01256987,-0.03583264,-0.03130745,-0.03368993,-0.02418659,-0.02111089,-0.03509951,-0.03553980,-0.01382642,-0.04307024,-0.03595032,-0.03035304,-0.01181309
2021-08-09,0.02094341,0.02220541,0.01832093,0.02421485,0.01221230,0.01727589,0.01307595,0.02006466,0.01197438,0.01727610,0.02760585,0.01809801,0.02605985,0.01452610,0.00226226,0.02979777,0.03194252,0.01463952,0.02031097,0.01295992,0.02593615,0.02308018,0.02446688,0.01944217,0.01083575,0.02446267,0.02440942,0.00817296,0.03171375,0.02601713,0.02032443,0.00810642
2021-08-23,-0.01472638,-0.01628385,-0.01319821,-0.01760664,-0.00856330,-0.01621260,-0.00958464,-0.01896592,-0.00746790,-0.01559615,-0.02281607,-0.00855904,-0.01974019,-0.01271992,-0.00172146,-0.02442688,-0.02393815,-0.01189934,-0.01471590,-0.01040495,-0.02128682,-0.01767445,-0.02114155,-0.01727871,-0.01844707,-0.01956838,-0.01941838,-0.00627964,-0.02413008,-0.01910790,-0.01739752,-0.00581004
2021-09-06,-0.02154704,-0.02952114,-0.02309388,-0.03252376,-0.00894842,-0.01016624,-0.00656957,-0.02063361,-0.01358911,-0.03271112,-0.03280052,-0.00972154,-0.03090516,-0.00879047,-0.00246276,-0.03848131,-0.03907434,-0.01547482,-0.01960097,-0.00880025,-0.03088654,-0.02728119,-0.03126445,-0.02382564,-0.02964426,-0.03122447,-0.03251339,-0.01158628,-0.03924024,-0.03277089,-0.02856397,-0.00869670
2021-09-17,-0.00668521,-0.01081927,-0.00643252,-0.01186490,-0.00376578,-0.00557603,-0.00408367,-0.00940013,-0.00543215,-0.01341334,-0.01293813,-0.00513346,-0.01162998,-0.00740640,-0.00110501,-0.01629123,-0.01723154,-0.00537052,-0.00603270,-0.00330192,-0.01251361,-0.01133350,-0.01318648,-0.00989589,-0.01024397,-0.01121797,-0.01180282,-0.00490924,-0.01718573,-0.01473764,-0.01230296,-0.00407029
2021-09-30,0.01293660,0.01773820,0.01151508,0.01524104,0.00934870,0.00987718,0.00685831,0.01794419,0.00835582,0.01446818,0.01898200,0.01082252,0.01710283,0.00890225,0.00136099,0.02131286,0.02331760,0.00755859,0.00668946,0.00837336,0.01939770,0.01809191,0.02121179,0.01499388,0.01966628,0.01631273,0.01629653,0.00609905,0.02398395,0.01969934,0.01907172,0.00766730
2021-10-18,0.01207172,0.01116510,0.00851400,0.01390287,0.01200160,0.01062162,0.00963295,0.01101998,0.00591394,0.00801550,0.01513967,0.00463521,0.01271366,0.01103336,0.00218861,0.01877267,0.01838736,0.00648749,0.00876434,0.00578393,0.01283829,0.01204699,0.01481022,0.00653131,0.01077517,0.01452693,0.01145673,0.00548736,0.01872110,0.01519786,0.01337493,0.00319902
2021-11-01,0.00558643,0.00590766,0.00325113,0.00527800,0.00453939,0.00388947,0.00381429,0.00518193,0.00429265,0.00325537,0.00555584,0.00349839,0.00563309,0.00368608,0.00105946,0.00671500,0.00688087,0.00357762,0.00541211,0.00353367,0.00645533,0.00579373,0.00618645,0.00353708,0.00473864,0.00499073,0.00585561,0.00209482,0.00700282,0.00616350,0.00605153,0.00268010
2021-11-15,0.01692016,0.01890125,0.01785171,0.01894150,0.01232582,0.01459834,0.01315263,0.02056966,0.01178112,0.01790588,0.02469613,0.00733199,0.01966942,0.01581714,0.00821652,0.03043351,0.03029404,0.01475851,0.01929632,0.01413590,0.02465992,0.02498851,0.02008642,0.01743640,0.01860757,0.02001562,0.02116167,0.01030599,0.03059541,0.02267781,0.02109619,0.00498251
2021-11-29,0.00731500,0.00856345,0.00716871,0.00865442,0.00456768,0.00549237,0.00573044,0.01088041,0.00490816,0.00757338,0.01181964,0.00783267,0.00867394,0.00530498,0.00087401,0.01304991,0.01261122,0.00522994,0.00748575,0.00977092,0.00954501,0.00940675,0.01078405,0.01008575,0.01036620,0.00872484,0.00874169,0.00270114,0.01268524,0.01068752,0.00944778,0.00230191
2021-12-13,0.00157524,0.00194023,0.00183286,0.00210227,0.00103823,0.00190204,0.00134764,0.00256580,0.00089347,0.00214794,0.00270552,0.00145654,0.00206719,0.00116873,0.00019247,0.00284629,0.00279959,0.00109162,0.00132912,0.00217160,0.00213266,0.00214601,0.00243111,0.00260819,0.00220739,0.00230318,0.00196004,0.00053314,0.00280441,0.00237435,0.00203470,0.00056050
2021-12-27,-0.01340187,-0.02399727,-0.01471591,-0.02391605,-0.01402227,-0.01566175,-0.01143551,-0.02777770,-0.01023422,-0.02665107,-0.03291802,-0.01278322,-0.02295416,-0.01113856,-0.00223575,-0.03633727,-0.03597697,-0.01074416,-0.01271572,-0.01756701,-0.02715003,-0.02831842,-0.03005941,-0.03127774,-0.02753658,-0.01845969,-0.02455151,-0.00716349,-0.03653040,-0.02946791,-0.02640316,-0.00631319
2022-01-10,-0.03395377,-0.05406980,-0.04634463,-0.04832543,-0.01752578,-0.02253957,-0.01070120,-0.04110029,-0.02402787,-0.05788865,-0.05402212,-0.01235375,-0.04749979,-0.01352991,-0.00525410,-0.06442409,-0.06404578,-0.02119606,-0.02670576,-0.01409118,-0.05211245,-0.05184472,-0.05000805,-0.04530119,-0.05240882,-0.04480661,-0.05514752,-0.01384653,-0.06443390,-0.05280121,-0.04591276,-0.01372167
2022-01-24,0.00152380,0.00213784,0.00097520,0.00232375,0.00112264,0.00129112,0.00074908,0.00230015,0.00080624,0.00187136,0.00224594,0.00133030,0.00205156,0.00089897,0.00026312,0.00228863,0.00257814,0.00104278,0.00120691,0.00076665,0.00222448,0.00233231,0.00251439,0.00196583,0.00247293,0.00206870,0.00254038,0.00062966,0.00255955,0.00240740,0.00189174,0.00131093
2022-02-07,-0.03454525,-0.03724843,-0.01869380,-0.04002074,-0.02649634,-0.02411757,-0.01198929,-0.02700755,-0.00844503,-0.03072958,-0.03036583,-0.02340585,-0.02818152,-0.02155495,-0.00458506,-0.05337631,-0.05211249,-0.01796450,-0.02197534,-0.01578077,-0.03759100,-0.03933832,-0.04344792,-0.01837163,-0.02995164,-0.01955780,-0.03842621,-0.01386000,-0.05240766,-0.04325470,-0.04052045,-0.00947874
2022-02-21,0.00588886,0.00708532,0.00751909,0.01072218,0.00409382,0.00469046,0.00370998,0.00749956,0.00439777,0.00937813,0.00950500,0.00292233,0.00749361,0.00568440,0.00129826,0.01100009,0.01048847,0.00401157,0.00614249,0.00275490,0.00923210,0.00841598,0.00968226,0.00348706,0.00853435,0.00863893,0.00942034,0.00275270,0.01071985,0.00937639,0.00885029,0.00388526
2022-03-07,-0.01145367,-0.01250625,-0.01326027,-0.01514176,-0.00681584,-0.00393141,-0.00329290,-0.00348496,-0.00702014,-0.01493468,-0.01208233,-0.00329519,-0.01312945,-0.00460812,-0.00091307,-0.01586545,-0.01622852,-0.00608276,-0.01035443,-0.00183402,-0.01300917,-0.01287354,-0.01236821,-0.00319559,-0.00771775,-0.01165109,-0.01398521,-0.00400349,-0.01646759,-0.01401635,-0.01184474,-0.00268660
2022-03-21,0.01110718,0.01598369,0.00896376,0.02297380,0.01122667,0.00738292,0.00743296,0.01320038,0.01029918,0.01569049,0.01932843,0.01085250,0.01458579,0.01089265,0.00682314,0.01444035,0.01972842,0.01163438,0.00872778,0.00354104,0.01821275,0.01730492,0.01729576,0.00464599,0.01278133,0.01398397,0.02076993,0.00973648,0.02121246,0.01592088,0.01874026,0.01548300
2022-04-01,-0.02486680,-0.02540715,-0.02460042,-0.03368392,-0.01546160,-0.01872421,-0.01489626,-0.01990808,-0.01476824,-0.03448498,-0.02485478,-0.01294863,-0.02450605,-0.02498178,-0.00409488,-0.02957206,-0.04146884,-0.01500010,-0.02001103,-0.01287296,-0.03655478,-0.03521805,-0.03365111,-0.01125085,-0.02175420,-0.02925844,-0.02735827,-0.01217060,-0.04221321,-0.03741932,-0.02981848,-0.02072035
2022-04-18,-0.01458288,-0.01814641,-0.01486145,-0.02886366,-0.00890450,-0.00549342,-0.00406640,-0.01327296,-0.01123433,-0.02129372,-0.02164175,-0.00709841,-0.01741726,-0.01130343,-0.00439796,-0.01814607,-0.02313958,-0.01194904,-0.01237229,-0.00271701,-0.01998531,-0.01722500,-0.02111992,-0.01075654,-0.01328149,-0.01528698,-0.02541428,-0.00820743,-0.02355241,-0.02020001,-0.02133262,-0.01461011
2022-04-29,-0.06149844,-0.06075613,-0.05191004,-0.11909375,-0.03671318,-0.02646594,-0.02045558,-0.06303695,-0.03462543,-0.09380114,-0.11602161,-0.03278899,-0.06874201,-0.05582449,-0.04245182,-0.07411182,-0.08085252,-0.05502713,-0.03952231,-0.00953935,-0.06135422,-0.07063371,-0.08231062,-0.04565663,-0.04951638,-0.07528682,-0.11259291,-0.03547160,-0.07999891,-0.06569648,-0.06855860,-0.05618523
2022-05-16,0.03937518,0.03460845,0.03618078,0.05630007,0.03940313,0.03655349,0.03652645,0.04548084,0.04604449,0.04017267,0.06638588,0.04233085,0.04918330,0.04753139,0.03317790,0.03165413,0.04597512,0.04152741,0.03510387,0.03542079,0.04803185,0.05948112,0.04253665,0.05571696,0.04159349,0.04762257,0.05761534,0.01913313,0.04342290,0.03458725,0.03823328,0.05557704
2022-05-30,0.02634303,0.03418946,0.02665851,0.04053940,0.02543587,0.03567711,0.04131994,0.04424823,0.02364370,0.03339928,0.04874606,0.03185367,0.03200629,0.03855461,0.02001961,0.02981625,0.04420338,0.02854669,0.03024182,0.03995851,0.04109798,0.04282848,0.04459050,0.03638913,0.04201151,0.02605465,0.03991088,0.01808721,0.04676383,0.04308463,0.04297457,0.04069458
2022-06-13,0.02221971,0.01719584,0.02531870,0.03496518,0.01682055,0.01365564,0.02330043,0.02739581,0.01906655,0.02103214,0.03904713,0.02235492,0.03302675,0.02386639,0.01658277,0.02226259,0.02987238,0.02427075,0.02136095,0.02086426,0.03324540,0.03355759,0.02309394,0.02624966,0.03177482,0.02993530,0.03516399,0.01102850,0.03044277,0.02270532,0.02490815,0.02216927
2022-06-27,0.02351173,0.02143181,0.02802080,0.03920055,0.01973928,0.02347306,0.02558221,0.03630134,0.03046003,0.03260376,0.04304336,0.02572238,0.03726825,0.02383802,0.02619296,0.03103998,0.04211461,0.03608478,0.02841296,0.02483888,0.03980957,0.04557041,0.02331975,0.03652228,0.04296630,0.03581422,0.03972854,0.01936873,0.03950558,0.03039632,0.02338263,0.01989654
2022-07-11,0.01161413,0.01493813,0.01288296,0.01667987,0.00911294,0.01186499,0.00965792,0.01514367,0.01021020,0.01506087,0.01957397,0.01095276,0.01563052,0.01114006,0.01077411,0.01296251,0.01787996,0.01349997,0.00953862,0.01035620,0.01559243,0.02035024,0.01154988,0.01375316,0.01840591,0.01510650,0.01741726,0.00792280,0.01750467,0.01591916,0.01135862,0.01228691
2022-07-25,-0.00398206,-0.00496389,-0.00275941,-0.00577350,-0.00475873,-0.00415688,-0.00466080,-0.00637249,-0.00356435,-0.00296596,-0.00766327,-0.00400047,-0.00538764,-0.00506301,-0.00388245,-0.00456869,-0.00566851,-0.00465844,-0.00406378,-0.00474002,-0.00556038,-0.00742127,-0.00423312,-0.00591270,-0.00749457,-0.00422759,-0.00568507,-0.00273146,-0.00541449,-0.00463861,-0.00356419,-0.00430088
2022-08-08,0.00164544,0.00197207,0.00170756,0.00156254,0.00165390,0.00221381,0.00190392,0.00179521,0.00160790,0.00186248,0.00238207,0.00140404,0.00126562,0.00140851,0.00187365,0.00091857,0.00155024,0.00146726,0.00167286,0.00202619,0.00176302,0.00251682,0.00122884,0.00189515,0.00236277,0.00156943,0.00148696,0.00082784,0.00173149,0.00146749,0.00188999,0.00246702
2022-08-22,0.02164222,0.02608788,0.02460301,0.02074675,0.02314396,0.03143599,0.02695576,0.02369689,0.01939595,0.02747380,0.02884947,0.02807631,0.01646973,0.02163514,0.03159961,0.01015075,0.02058421,0.01927064,0.02346933,0.03450393,0.01729546,0.02507024,0.02310769,0.02473559,0.02915768,0.01721257,0.01651494,0.01789356,0.02055647,0.02302992,0.02919493,0.03808948
2022-09-05,-0.00837385,-0.00706643,-0.00726426,-0.00588734,-0.00783988,-0.00801011,-0.00818174,-0.00735688,-0.00615187,-0.00632671,-0.00650718,-0.00704361,-0.00544709,-0.00558322,-0.00693146,-0.00263871,-0.00536739,-0.00581011,-0.00746491,-0.00925343,-0.00754725,-0.00769892,-0.00694335,-0.00723889,-0.00763686,-0.00607158,-0.00574592,-0.00383148,-0.00586176,-0.00567450,-0.00903517,-0.01046605
2022-09-19,-0.02954125,-0.02026465,-0.02204869,-0.02081444,-0.03101524,-0.03758029,-0.03410469,-0.02270664,-0.02492509,-0.02592436,-0.03389196,-0.02216301,-0.01357283,-0.03582537,-0.03994731,-0.01592293,-0.02321666,-0.02050806,-0.03093185,-0.03574112,-0.02685388,-0.02748126,-0.01807493,-0.02155662,-0.02423178,-0.01521786,-0.01779960,-0.02914043,-0.02469099,-0.02729445,-0.03264656,-0.03765242
2022-09-30,-0.01340935,-0.02066897,-0.01500317,-0.02202022,-0.01402561,-0.01905969,-0.01133248,-0.01913585,-0.01383120,-0.02268079,-0.02292972,-0.01077808,-0.01377883,-0.00904413,-0.02087404,-0.01105376,-0.01772842,-0.01505003,-0.01319997,-0.01275944,-0.02142785,-0.02578614,-0.01420313,-0.01930580,-0.02030939,-0.01372058,-0.02048852,-0.00949221,-0.01894617,-0.01603903,-0.01886714,-0.02331137
2022-10-17,0.03087284,0.05436849,0.04620960,0.04927334,0.03833403,0.05533458,0.03109848,0.04841298,0.03405237,0.05542228,0.06168022,0.03770200,0.04063501,0.02716554,0.04219528,0.02184169,0.04407207,0.03360604,0.02942978,0.03333764,0.04585518,0.06108751,0.04107248,0.04454291,0.05309763,0.03211377,0.04298515,0.02507023,0.04334891,0.03465472,0.04553136,0.06107883
2022-10-31,-0.00660641,-0.00913044,-0.00815002,-0.01052981,-0.00991035,-0.00900957,-0.01116207,-0.00764516,-0.00937943,-0.00999530,-0.01087385,-0.00959599,-0.00544890,-0.00802650,-0.01027270,-0.00261203,-0.00773833,-0.00664358,-0.00426021,-0.00781920,-0.00768287,-0.00631820,-0.00751966,-0.00728113,-0.00885128,-0.00960882,-0.00643180,-0.00799144,-0.00765114,-0.00840718,-0.00947534,-0.01574081
2022-11-14,0.01878797,0.04342864,0.01301915,0.02724978,0.02334211,0.03550183,0.03582670,0.01671457,0.02465427,0.03122205,0.03679702,0.02757367,0.01600441,0.01691470,0.04011392,0.00751969,0.03402466,0.02738513,0.01536495,0.02109285,0.03025514,0.03138008,0.02431798,0.02154050,0.03218233,0.01411200,0.01733582,0.04066957,0.03499377,0.02900305,0.03772061,0.05628165
2022-11-28,0.00427848,0.00420654,0.00360812,0.00277340,0.00325201,0.00442600,0.00429316,0.00300853,0.00281603,0.00423350,0.00457463,0.00374747,0.00229838,0.00427052,0.00504192,0.00129645,0.00339237,0.00297178,0.00343047,0.00475787,0.00337028,0.00319633,0.00401430,0.00388190,0.00486895,0.00303502,0.00267312,0.00460498,0.00358767,0.00385030,0.00561565,0.00718466
2022-12-12,0.01053742,0.01395950,0.00821051,0.00796382,0.01211117,0.01383202,0.01419675,0.00811793,0.00738656,0.01088210,0.01378196,0.01105347,0.00597219,0.01039150,0.01469059,0.00449808,0.00977774,0.00915167,0.01060949,0.01359983,0.00832097,0.01138434,0.00899331,0.01085662,0.01222683,0.00624300,0.00677489,0.01392840,0.01005802,0.01035078,0.01492266,0.01997196
