date,strategy,bench_000001.SH,bench_000300.SH,bench_000905.SZ
2019-12-30,985997.62,891374.99,966012.36,696713.62
2020-01-13,999581.60,913525.99,994970.46,708920.19
2020-01-23,932128.06,872757.19,947615.27,648826.29
2020-02-10,907686.15,847529.04,926812.64,599061.03
2020-02-24,948003.68,888797.47,978131.30,625352.11
2020-03-09,976050.08,863011.55,946013.28,633802.82
2020-03-23,888210.89,779996.07,835528.01,564319.25
2020-04-03,942658.67,810437.46,878818.46,563380.28
2020-04-20,982387.32,836406.00,912008.72,569014.08
2020-04-30,1000106.17,838613.72,926001.33,555868.54
2020-05-18,1029986.02,843110.26,928447.22,550234.74
2020-06-01,1086011.34,854842.75,939908.94,625352.11
2020-06-15,1063390.12,847394.99,936038.89,604694.84
2020-06-29,1095976.98,868355.56,972658.85,587793.43
2020-07-13,1265232.99,1009616.83,1148564.82,834741.78
2020-07-27,1231164.76,939814.66,1071761.78,661971.83
2020-08-10,1269763.94,990841.25,1118249.02,693896.71
2020-08-24,1293923.13,992713.68,1125581.01,690140.85
2020-09-07,1263274.09,965430.90,1105113.19,660093.90
2020-09-21,1271998.30,972569.00,1110334.30,660093.90
2020-09-30,1274872.43,943575.20,1085712.54,622535.21
2020-10-19,1297113.98,971317.57,1125495.52,637558.69
2020-11-02,1305824.02,945647.49,1117293.24,607511.74
2020-11-16,1346021.25,981375.39,1160684.93,656338.03
2020-11-30,1303777.10,994507.21,1173957.63,680751.17
2020-12-14,1420479.89,987870.33,1167942.18,651643.19
2020-12-28,1455887.47,996128.77,1198610.15,637558.69
2021-01-11,1475853.09,1035481.61,1287775.18,625352.11
2021-01-25,1522525.64,1062674.28,1331504.04,621596.24
2021-02-08,1465377.93,1035759.84,1316981.45,591549.30
2021-02-22,1563706.07,1068012.76,1324737.44,630985.92
2021-03-08,1476722.85,1003203.62,1202304.59,634741.78
2021-03-22,1502998.72,1009661.67,1196891.26,677934.27
2021-04-02,1600766.29,1021669.68,1221601.08,663849.77
2021-04-19,1561331.32,1019662.96,1203959.38,665727.70
2021-04-30,1657064.50,1010663.63,1212591.44,634741.78
2021-05-17,1656998.49,1031411.22,1227145.95,650704.23
2021-05-31,1730663.24,1060105.50,1261838.50,637558.69
2021-06-11,1695609.32,1052561.36,1236546.06,629107.98
2021-06-28,1794034.56,1057435.77,1242949.81,630985.92
2021-07-12,1838249.76,1040272.24,1214773.52,615962.44
2021-07-26,1747517.55,1016699.28,1165685.22,603755.87
2021-08-09,1808517.94,1024672.89,1179948.01,600938.97
2021-08-23,1758351.27,1019540.87,1144521.73,614084.51
2021-09-06,1682648.87,1061976.79,1167679.71,643192.49
2021-09-17,1650835.58,1059662.46,1149269.87,649765.26
2021-09-30,1695974.82,1046233.44,1151741.30,621596.24
2021-10-18,1731567.81,1046224.97,1153727.62,615962.44
2021-11-01,1747179.53,1039288.01,1157493.04,597183.10
2021-11-15,1807619.27,1036010.80,1155526.91,660093.90
2021-11-29,1833454.35,1044629.56,1148200.77,705164.32
2021-12-13,1839298.53,1079341.66,1203198.29,681690.14
2021-12-27,1765046.80,1060251.17,1164271.05,717370.89
2022-01-10,1636848.22,1053666.95,1146454.62,729577.46
2022-01-24,1642185.00,1033313.94,1132891.50,669483.57
2022-02-07,1543877.87,1005598.23,1096763.89,703286.38
2022-02-21,1565230.66,1023493.44,1096816.95,717370.89
2022-03-07,1537472.00,988965.51,1030184.85,738967.14
2022-03-21,1578883.10,954023.44,1007930.11,681690.14
2022-04-01,1504163.51,962535.69,1012051.08,764319.25
2022-04-18,1457673.51,936969.67,986070.64,775586.85
2022-04-29,1275469.64,893438.78,950535.75,644131.46
2022-05-16,1383907.22,901263.58,936405.61,719248.83
2022-05-30,1479865.33,923346.02,953559.70,776525.82
2022-06-13,1545581.06,954570.40,991506.61,749295.77
2022-06-27,1627991.38,990821.55,1051837.21,744600.94
2022-07-11,1668653.25,971586.41,1030620.14,733333.33
2022-07-25,1653864.78,953056.52,997019.06,759624.41
2022-08-08,1659649.43,949111.54,981737.20,776525.82
2022-08-22,1740883.15,961092.40,989623.59,805633.80
2022-09-05,1717138.11,938256.23,950342.95,787793.43
2022-09-19,1628203.95,913535.46,929651.51,696713.62
2022-09-30,1572101.65,886791.08,900513.56,664788.73
2022-10-17,1703532.27,904545.66,910341.79,703286.38
2022-10-31,1673298.42,848407.25,830415.31,680751.17
2022-11-14,1783978.43,904093.82,897941.35,705164.32
2022-11-28,1798546.58,902670.91,883557.62,716431.92
2022-12-12,1841026.14,932136.84,935673.23,721126.76
2022-12-26,1809209.32,898863.28,909649.95,684507.04
2023-01-09,1853471.20,931269.75,949797.00,680751.17
2023-01-20,1888449.55,957286.35,989654.41,719248.83
2023-02-06,1940604.86,949628.80,967253.59,727699.53
2023-02-20,1965569.05,964770.47,978285.32,694835.68
2023-03-06,1985746.42,974061.69,972491.71,716431.92
2023-03-20,1923830.59,948518.25,932273.11,712676.06
2023-04-03,1907475.73,966546.67,968126.85,683568.08
2023-04-17,1866525.13,992705.24,982047.01,737089.20
2023-04-28,1846407.70,974427.83,953575.77,707981.22
2023-05-15,1904770.64,970751.55,946428.57,734272.30
2023-05-29,1884566.42,944571.04,907390.41,690140.85
2023-06-12,1867398.51,946736.48,909873.29,723943.66
2023-06-26,1817446.35,923802.90,901652.17,681690.14
2023-07-10,1929475.61,939365.75,909848.33,742723.00
2023-07-24,1938189.83,927773.57,900593.01,759624.41
2023-08-07,1941993.85,958464.27,944361.45,730516.43
2023-08-21,1926349.96,906901.75,882684.92,716431.92
2023-09-04,1977128.06,931555.87,910942.89,713615.02
2023-09-18,1956394.54,916564.35,882248.49,702347.42
2023-09-28,1945451.84,912032.27,873209.05,692957.75
2023-10-16,1891006.91,901282.40,858317.59,686384.98
2023-10-30,1943449.52,885959.20,848181.97,654460.09
2023-11-13,1975866.36,893283.52,847150.62,675117.37
2023-11-27,1998088.80,888934.38,831181.89,678873.24
2023-12-11,1966169.32,877129.12,809292.58,671361.50
2023-12-25,1926807.15,855834.25,792251.17,673239.44
2024-01-08,1948647.40,846664.09,777720.78,664788.73
2024-01-22,1759914.04,808195.11,761827.05,588732.39
2024-02-05,1412007.40,792316.19,757453.38,530516.43
2024-02-19,1609941.13,853409.78,805589.35,587793.43
2024-03-04,1683666.73,891164.35,838027.94,592488.26
2024-03-18,1774978.34,904540.94,852857.73,610328.64
2024-04-01,1795896.06,902327.88,850992.42,608450.70
2024-04-15,1783525.15,896463.33,839970.39,600938.97
2024-04-29,1745827.34,912785.21,857682.17,608450.70
2024-05-13,1753648.81,923041.08,867333.29,616901.41
2024-05-27,1745683.24,916010.41,860473.84,610328.64
2024-06-07,1684011.08,894675.05,845896.30,570892.02
2024-06-24,1512789.64,868819.57,822867.05,521126.76
2024-07-08,1542895.98,856900.72,805104.79,521126.76
2024-07-22,1580302.40,869146.97,831887.77,525821.60
2024-08-05,1611666.88,838794.22,791273.64,542723.00
2024-08-19,1597786.98,848463.22,794503.57,544600.94
2024-09-02,1606371.72,824232.44,772739.90,521126.76
2024-09-13,1547276.54,792874.64,747708.42,507042.25
2024-09-30,1941409.82,978304.92,950917.62,606572.77
2024-10-14,1880390.62,963006.56,937542.73,599061.03
2024-10-28,1991171.26,974112.01,938208.85,604694.84
2024-11-11,2091081.68,1017468.91,977727.16,638497.65
2024-11-25,2130126.45,956977.27,910739.16,615023.47
2024-12-09,2238273.69,997667.81,938780.15,636619.72
2024-12-23,2193902.91,982632.66,930970.18,600000.00
2025-01-06,2156257.42,940311.95,892013.31,671361.50
2025-01-20,2106086.11,951294.19,906380.95,692018.78
2025-01-27,2126570.13,953118.88,903399.77,674178.40
2025-02-17,2090528.94,983973.38,934242.54,655399.06
2025-03-03,2106397.02,972566.13,920296.70,659154.93
2025-03-17,2240609.87,1004585.94,945931.65,
2025-03-31,2163130.69,978084.66,920020.22,709859.15
2025-04-14,2068967.50,956698.08,889687.41,751173.71
2025-04-28,2086515.33,964206.44,895007.01,699530.52
2025-05-12,2175679.63,987906.80,920802.19,719248.83
2025-05-26,2175226.50,981337.16,913582.98,749295.77
2025-06-09,2198202.54,996857.75,919532.75,750234.74
2025-06-23,2175640.06,991524.20,913061.09,776525.82
2025-07-07,2229798.77,1018366.55,938449.71,776525.82
2025-07-21,2282153.48,1043777.60,966952.85,769014.08
2025-08-04,2269924.33,1050673.27,963425.27,786854.46
2025-08-18,2285930.39,1093106.64,1003354.41,770892.02
2025-09-01,2346814.90,1136356.49,1070640.21,821596.24
2025-09-15,2378437.36,1131950.43,1072851.83,800000.00
2025-09-29,2294594.56,1132545.10,1093441.69,769953.05
2025-10-13,2313469.04,1140453.21,1087270.61,790610.33
2025-10-27,2379216.69,1171956.70,1116154.20,976525.82
2025-11-10,2419065.67,1178305.56,1111191.67,1020657.28
2025-11-24,2345589.29,1124990.11,1052732.75,947417.84
2025-12-08,2352612.72,1150591.23,1093844.44,1239436.62
2025-12-22,2314684.27,1148622.59,1091446.70,1261032.86
2025-12-31,2297779.79,1163716.12,1095781.60,1227230.05
