date,strategy,bench_000001.SH,bench_000300.SH,bench_000905.SZ
2019-09-23,279856.34,261875.41,276244.35,211830.99
2019-09-30,276456.35,255551.91,270838.73,203943.66
2019-10-21,283190.17,258580.39,275546.98,202535.21
2019-11-04,288142.77,261736.01,282454.17,203661.97
2019-11-18,285548.93,255904.73,277470.37,197183.10
2019-12-02,274424.74,252967.35,272367.45,192957.75
2019-12-16,287026.88,262518.94,283123.35,201690.14
2019-12-30,293774.64,267412.50,289803.71,209014.08
2020-01-13,300329.74,274057.80,298491.14,212676.06
2020-01-23,289867.36,261827.16,284284.58,194647.89
2020-02-10,281840.43,254258.71,278043.79,179718.31
2020-02-24,285464.95,266639.24,293439.39,187605.63
2020-03-09,281364.79,258903.46,283803.98,190140.85
2020-03-23,257089.61,233998.82,250658.40,169295.77
2020-04-03,273160.83,243131.24,263645.54,169014.08
2020-04-20,281659.82,250921.80,273602.62,170704.23
2020-04-30,284828.54,251584.12,277800.40,166760.56
2020-05-18,287867.86,252933.08,278534.17,165070.42
2020-06-01,286384.19,256452.82,281972.68,187605.63
2020-06-15,283792.68,254218.50,280811.67,181408.45
2020-06-29,290371.77,260506.67,291797.66,176338.03
2020-07-13,313158.00,302885.05,344569.44,250422.54
2020-07-27,309274.02,281944.40,321528.53,198591.55
2020-08-10,322558.21,297252.38,335474.71,208169.01
2020-08-24,324641.65,297814.10,337674.30,207042.25
2020-09-07,316293.07,289629.27,331533.96,198028.17
2020-09-21,315431.17,291770.70,333100.29,198028.17
2020-09-30,312748.13,283072.56,325713.76,186760.56
2020-10-19,318580.22,291395.27,337648.66,191267.61
2020-11-02,319213.39,283694.25,335187.97,182253.52
2020-11-16,326658.89,294412.62,348205.48,196901.41
2020-11-30,320813.33,298352.16,352187.29,204225.35
2020-12-14,328731.15,296361.10,350382.65,195492.96
2020-12-28,329441.69,298838.63,359583.04,191267.61
2021-01-11,338618.61,310644.48,386332.55,187605.63
2021-01-25,348280.92,318802.28,399451.21,186478.87
2021-02-08,342838.00,310727.95,395094.44,177464.79
2021-02-22,370742.66,320403.83,397421.23,189295.77
2021-03-08,365959.73,300961.09,360691.38,190422.54
2021-03-22,363189.68,302898.50,359067.38,203380.28
2021-04-02,369026.84,306500.91,366480.32,199154.93
2021-04-19,364554.47,305898.89,361187.81,199718.31
2021-04-30,369134.75,303199.09,363777.43,190422.54
2021-05-17,367032.76,309423.37,368143.79,195211.27
2021-05-31,373687.22,318031.65,378551.55,191267.61
2021-06-11,370570.16,315768.41,370963.82,188732.39
2021-06-28,375531.93,317230.73,372884.94,189295.77
2021-07-12,372174.09,312081.67,364432.05,184788.73
2021-07-26,358693.18,305009.78,349705.57,181126.76
2021-08-09,365797.17,307401.87,353984.40,180281.69
2021-08-23,378061.27,305862.26,343356.52,184225.35
2021-09-06,394317.88,318593.04,350303.91,192957.75
2021-09-17,400643.29,317898.74,344780.96,194929.58
2021-09-30,396006.66,313870.03,345522.39,186478.87
2021-10-18,403019.47,313867.49,346118.29,184788.73
2021-11-01,402047.01,311786.40,347247.91,179154.93
2021-11-15,413236.66,310803.24,346658.07,198028.17
2021-11-29,431059.29,313388.87,344460.23,211549.30
2021-12-13,441572.47,323802.50,360959.49,204507.04
2021-12-27,460125.15,318075.35,349281.32,215211.27
2022-01-10,458470.49,316100.09,343936.38,218873.24
2022-01-24,454335.20,309994.18,339867.45,200845.07
2022-02-07,442408.69,301679.47,329029.17,210985.92
2022-02-21,454534.07,307048.03,329045.09,215211.27
2022-03-07,450681.81,296689.65,309055.45,221690.14
2022-03-21,432496.28,286207.03,302379.03,204507.04
2022-04-01,434237.19,288760.71,303615.32,229295.77
2022-04-18,416442.11,281090.90,295821.19,232676.06
2022-04-29,381632.26,268031.63,285160.72,193239.44
2022-05-16,413279.98,270379.07,280921.68,215774.65
2022-05-30,428524.08,277003.81,286067.91,232957.75
2022-06-13,426594.15,286371.12,297451.98,224788.73
2022-06-27,403040.47,297246.46,315551.16,223380.28
2022-07-11,438161.30,291475.92,309186.04,220000.00
2022-07-25,439989.79,285916.95,299105.72,227887.32
2022-08-08,443481.77,284733.46,294521.16,232957.75
2022-08-22,470097.92,288327.72,296887.08,241690.14
2022-09-05,472471.78,281476.87,285102.89,236338.03
2022-09-19,450138.98,274060.64,278895.45,209014.08
2022-09-30,430918.40,266037.32,270154.07,199436.62
2022-10-17,452973.93,271363.70,273102.54,210985.92
2022-10-31,444328.16,254522.17,249124.59,204225.35
2022-11-14,468374.35,271228.15,269382.41,211549.30
2022-11-28,480080.97,270801.27,265067.29,214929.58
2022-12-12,492685.70,279641.05,280701.97,216338.03
2022-12-26,469726.25,269658.98,272894.98,205352.11
2023-01-09,483183.94,279380.93,284939.10,204225.35
2023-01-20,492182.69,287185.90,296896.32,215774.65
2023-02-06,508165.09,284888.64,290176.08,218309.86
2023-02-20,517505.15,289431.14,293485.60,208450.70
2023-03-06,528921.56,292218.51,291747.51,214929.58
2023-03-20,517533.78,284555.48,279681.93,213802.82
2023-04-03,517244.76,289964.00,290438.05,205070.42
2023-04-17,506052.94,297811.57,294614.10,221126.76
2023-04-28,485337.05,292328.35,286072.73,212394.37
2023-05-15,524067.05,291225.46,283928.57,220281.69
2023-05-29,517489.19,283371.31,272217.12,207042.25
2023-06-12,501270.93,284020.94,272961.99,217183.10
2023-06-26,485302.77,277140.87,270495.65,204507.04
2023-07-10,520589.38,281809.72,272954.50,222816.90
2023-07-24,525331.66,278332.07,270177.90,227887.32
2023-08-07,528898.66,287539.28,283308.43,219154.93
2023-08-21,528021.12,272070.52,264805.48,214929.58
2023-09-04,535108.71,279466.76,273282.87,214084.51
2023-09-18,531982.90,274969.30,264674.55,210704.23
2023-09-28,527009.15,273609.68,261962.72,207887.32
2023-10-16,513302.49,270384.72,257495.28,205915.49
2023-10-30,523791.72,265787.76,254454.59,196338.03
2023-11-13,542070.16,267985.06,254145.19,202535.21
2023-11-27,546473.33,266680.31,249354.57,203661.97
2023-12-11,538817.40,263138.73,242787.77,201408.45
2023-12-25,530397.42,256750.27,237675.35,201971.83
2024-01-08,534683.88,253999.23,233316.23,199436.62
2024-01-22,490756.41,242458.53,228548.12,176619.72
2024-02-05,396707.13,237694.86,227236.01,159154.93
2024-02-19,431777.99,256022.94,241676.81,176338.03
2024-03-04,463383.02,267349.31,251408.38,177746.48
2024-03-18,495999.70,271362.28,255857.32,183098.59
2024-04-01,504348.08,270698.37,255297.72,182535.21
2024-04-15,478146.73,268939.00,251991.12,180281.69
2024-04-29,504823.33,273835.56,257304.65,182535.21
2024-05-13,507291.56,276912.32,260199.99,185070.42
2024-05-27,504586.25,274803.12,258142.15,183098.59
2024-06-07,466286.04,268402.51,253768.89,171267.61
2024-06-24,443858.40,260645.87,246860.12,156338.03
2024-07-08,440111.39,257070.22,241531.44,156338.03
2024-07-22,465524.08,260744.09,249566.33,157746.48
2024-08-05,471336.72,251638.27,237382.09,162816.90
2024-08-19,475776.39,254538.97,238351.07,163380.28
2024-09-02,473383.84,247269.73,231821.97,156338.03
2024-09-13,458111.47,237862.39,224312.53,152112.68
2024-09-30,554651.60,293491.48,285275.29,181971.83
2024-10-14,533342.77,288901.97,281262.82,179718.31
2024-10-28,596351.87,292233.60,281462.65,181408.45
2024-11-11,638667.64,305240.67,293318.15,191549.30
2024-11-25,616161.51,287093.18,273221.75,184507.04
2024-12-09,683276.95,299300.34,281634.05,190985.92
2024-12-23,644956.35,294789.80,279291.05,180000.00
2025-01-06,608281.06,282093.58,267603.99,201408.45
2025-01-20,642428.20,285388.26,271914.28,207605.63
2025-01-27,643286.89,285935.66,271019.93,202253.52
2025-02-17,663580.31,295192.01,280272.76,196619.72
2025-03-03,671738.49,291769.84,276089.01,197746.48
2025-03-17,713681.60,301375.78,283779.50,
2025-03-31,690476.45,293425.40,276006.07,212957.75
2025-04-14,667242.14,287009.42,266906.22,225352.11
2025-04-28,677729.15,289261.93,268502.10,209859.15
2025-05-12,711025.02,296372.04,276240.66,215774.65
2025-05-26,718196.33,294401.15,274074.89,224788.73
2025-06-09,728169.93,299057.33,275859.82,225070.42
2025-06-23,713860.88,297457.26,273918.33,232957.75
2025-07-07,748086.85,305509.96,281534.91,232957.75
2025-07-21,779196.48,313133.28,290085.86,230704.23
2025-08-04,783172.78,315201.98,289027.58,236056.34
2025-08-18,785462.91,327931.99,301006.32,231267.61
2025-09-01,804085.91,340906.95,321192.06,246478.87
2025-09-15,816714.98,339585.13,321855.55,240000.00
2025-09-29,790315.11,339763.53,328032.51,230985.92
2025-10-13,795437.73,342135.96,326181.18,237183.10
2025-10-27,814448.88,351587.01,334846.26,292957.75
2025-11-10,833830.86,353491.67,333357.50,306197.18
2025-11-24,789026.50,337497.03,315819.83,284225.35
2025-12-08,807608.19,345177.37,328153.33,371830.99
2025-12-22,807945.10,344586.78,327434.01,378309.86
2025-12-31,811896.24,349114.84,328734.48,368169.01
