date,strategy,bench_000001.SH,bench_000300.SH,bench_000905.SZ
2019-06-17,822753.09,846688.78,864998.30,680751.17
2019-07-01,938013.17,892805.55,931500.28,734272.30
2019-07-15,919425.60,862687.43,905081.94,740845.07
2019-07-29,916353.44,862341.94,912201.68,718309.86
2019-08-12,882596.54,825393.39,875478.15,657277.00
2019-08-26,912622.07,839635.60,891289.28,673239.44
2019-09-09,948233.59,886893.20,940289.56,707042.25
2019-09-23,929119.39,872918.05,920814.50,706103.29
2019-09-30,924861.56,851839.69,902795.78,679812.21
2019-10-21,950982.42,861934.63,918489.94,675117.37
2019-11-04,977386.11,872453.36,941513.92,678873.24
2019-11-18,972655.62,853015.76,924901.25,657277.00
2019-12-02,934718.91,843224.50,907891.51,643192.49
2019-12-16,954754.67,875063.14,943744.51,672300.47
2019-12-30,978095.63,891374.99,966012.36,696713.62
2020-01-13,998561.63,913525.99,994970.46,708920.19
2020-01-23,958861.16,872757.19,947615.27,648826.29
2020-02-10,936981.55,847529.04,926812.64,599061.03
2020-02-24,951676.54,888797.47,978131.30,625352.11
2020-03-09,933487.40,863011.55,946013.28,633802.82
2020-03-23,833751.41,779996.07,835528.01,564319.25
2020-04-03,884582.88,810437.46,878818.46,563380.28
2020-04-20,925495.48,836406.00,912008.72,569014.08
2020-04-30,932213.44,838613.72,926001.33,555868.54
2020-05-18,963768.40,843110.26,928447.22,550234.74
2020-06-01,958716.15,854842.75,939908.94,625352.11
2020-06-15,924698.24,847394.99,936038.89,604694.84
2020-06-29,975900.35,868355.56,972658.85,587793.43
2020-07-13,1088685.78,1009616.83,1148564.82,834741.78
2020-07-27,1061280.34,939814.66,1071761.78,661971.83
2020-08-10,1102312.99,990841.25,1118249.02,693896.71
2020-08-24,1119540.33,992713.68,1125581.01,690140.85
2020-09-07,1096677.22,965430.90,1105113.19,660093.90
2020-09-21,1100415.77,972569.00,1110334.30,660093.90
2020-09-30,1100025.39,943575.20,1085712.54,622535.21
2020-10-19,1134731.89,971317.57,1125495.52,637558.69
2020-11-02,1131691.81,945647.49,1117293.24,607511.74
2020-11-16,1215294.22,981375.39,1160684.93,656338.03
2020-11-30,1168217.52,994507.21,1173957.63,680751.17
2020-12-14,1237564.59,987870.33,1167942.18,651643.19
2020-12-28,1274140.85,996128.77,1198610.15,637558.69
2021-01-11,1433362.32,1035481.61,1287775.18,625352.11
2021-01-25,1475511.95,1062674.28,1331504.04,621596.24
2021-02-08,1489557.23,1035759.84,1316981.45,591549.30
2021-02-22,1415644.18,1068012.76,1324737.44,630985.92
2021-03-08,1318885.65,1003203.62,1202304.59,634741.78
2021-03-22,1324498.15,1009661.67,1196891.26,677934.27
2021-04-02,1405244.36,1021669.68,1221601.08,663849.77
2021-04-19,1369376.85,1019662.96,1203959.38,665727.70
2021-04-30,1400262.78,1010663.63,1212591.44,634741.78
2021-05-17,1389993.28,1031411.22,1227145.95,650704.23
2021-05-31,1409356.81,1060105.50,1261838.50,637558.69
2021-06-11,1401381.85,1052561.36,1236546.06,629107.98
2021-06-28,1448860.20,1057435.77,1242949.81,630985.92
2021-07-12,1411754.39,1040272.24,1214773.52,615962.44
2021-07-26,1354512.11,1016699.28,1165685.22,603755.87
2021-08-09,1398960.06,1024672.89,1179948.01,600938.97
2021-08-23,1409801.37,1019540.87,1144521.73,614084.51
2021-09-06,1462238.30,1061976.79,1167679.71,643192.49
2021-09-17,1480108.99,1059662.46,1149269.87,649765.26
2021-09-30,1473820.55,1046233.44,1151741.30,621596.24
2021-10-18,1501441.73,1046224.97,1153727.62,615962.44
2021-11-01,1505524.47,1039288.01,1157493.04,597183.10
2021-11-15,1495508.41,1036010.80,1155526.91,660093.90
2021-11-29,1535241.07,1044629.56,1148200.77,705164.32
2021-12-13,1584062.57,1079341.66,1203198.29,681690.14
2021-12-27,1582547.16,1060251.17,1164271.05,717370.89
2022-01-10,1525437.95,1053666.95,1146454.62,729577.46
2022-01-24,1552119.09,1033313.94,1132891.50,669483.57
2022-02-07,1476976.20,1005598.23,1096763.89,703286.38
2022-02-21,1521932.13,1023493.44,1096816.95,717370.89
2022-03-07,1505588.53,988965.51,1030184.85,738967.14
2022-03-21,1463406.92,954023.44,1007930.11,681690.14
2022-04-01,1440727.69,962535.69,1012051.08,764319.25
2022-04-18,1335970.17,936969.67,986070.64,775586.85
2022-04-29,1287812.52,893438.78,950535.75,644131.46
2022-05-16,1388032.07,901263.58,936405.61,719248.83
2022-05-30,1387524.16,923346.02,953559.70,776525.82
2022-06-13,1368216.15,954570.40,991506.61,749295.77
2022-06-27,1240967.31,990821.55,1051837.21,744600.94
2022-07-11,1368192.31,971586.41,1030620.14,733333.33
2022-07-25,1375630.48,953056.52,997019.06,759624.41
2022-08-08,1394602.69,949111.54,981737.20,776525.82
2022-08-22,1501435.56,961092.40,989623.59,805633.80
2022-09-05,1501749.20,938256.23,950342.95,787793.43
2022-09-19,1428687.35,913535.46,929651.51,696713.62
2022-09-30,1342505.17,886791.08,900513.56,664788.73
2022-10-17,1403769.39,904545.66,910341.79,703286.38
2022-10-31,1359751.19,848407.25,830415.31,680751.17
2022-11-14,1447678.03,904093.82,897941.35,705164.32
2022-11-28,1466553.03,902670.91,883557.62,716431.92
2022-12-12,1504253.10,932136.84,935673.23,721126.76
2022-12-26,1429843.78,898863.28,909649.95,684507.04
2023-01-09,1478206.57,931269.75,949797.00,680751.17
2023-01-20,1508054.22,957286.35,989654.41,719248.83
2023-02-06,1544673.73,949628.80,967253.59,727699.53
2023-02-20,1572542.78,964770.47,978285.32,694835.68
2023-03-06,1613855.05,974061.69,972491.71,716431.92
2023-03-20,1579777.89,948518.25,932273.11,712676.06
2023-04-03,1588068.57,966546.67,968126.85,683568.08
2023-04-17,1549585.23,992705.24,982047.01,737089.20
2023-04-28,1551099.57,974427.83,953575.77,707981.22
2023-05-15,1597158.94,970751.55,946428.57,734272.30
2023-05-29,1572047.22,944571.04,907390.41,690140.85
2023-06-12,1524970.05,946736.48,909873.29,723943.66
2023-06-26,1467799.09,923802.90,901652.17,681690.14
2023-07-10,1561796.12,939365.75,909848.33,742723.00
2023-07-24,1571546.43,927773.57,900593.01,759624.41
2023-08-07,1586048.54,958464.27,944361.45,730516.43
2023-08-21,1576119.35,906901.75,882684.92,716431.92
2023-09-04,1601681.23,931555.87,910942.89,713615.02
2023-09-18,1588652.11,916564.35,882248.49,702347.42
2023-09-28,1579614.77,912032.27,873209.05,692957.75
2023-10-16,1547051.94,901282.40,858317.59,686384.98
2023-10-30,1584142.41,885959.20,848181.97,654460.09
2023-11-13,1626094.38,893283.52,847150.62,675117.37
2023-11-27,1634274.47,888934.38,831181.89,678873.24
2023-12-11,1610804.59,877129.12,809292.58,671361.50
2023-12-25,1583314.15,855834.25,792251.17,673239.44
2024-01-08,1605216.60,846664.09,777720.78,664788.73
2024-01-22,1499779.44,808195.11,761827.05,588732.39
2024-02-05,1197628.53,792316.19,757453.38,530516.43
2024-02-19,1293852.24,853409.78,805589.35,587793.43
2024-03-04,1384401.97,891164.35,838027.94,592488.26
2024-03-18,1511997.91,904540.94,852857.73,610328.64
2024-04-01,1521623.16,902327.88,850992.42,608450.70
2024-04-15,1440112.25,896463.33,839970.39,600938.97
2024-04-29,1525274.91,912785.21,857682.17,608450.70
2024-05-13,1529799.40,923041.08,867333.29,616901.41
2024-05-27,1526127.84,916010.41,860473.84,610328.64
2024-06-07,1403901.83,894675.05,845896.30,570892.02
2024-06-24,1382853.89,868819.57,822867.05,521126.76
2024-07-08,1364046.67,856900.72,805104.79,521126.76
2024-07-22,1580275.41,869146.97,831887.77,525821.60
2024-08-05,1599666.69,838794.22,791273.64,542723.00
2024-08-19,1618238.71,848463.22,794503.57,544600.94
2024-09-02,1614007.82,824232.44,772739.90,521126.76
2024-09-13,1561171.94,792874.64,747708.42,507042.25
2024-09-30,1889239.01,978304.92,950917.62,606572.77
2024-10-14,1821310.85,963006.56,937542.73,599061.03
2024-10-28,2040258.61,974112.01,938208.85,604694.84
2024-11-11,2178146.01,1017468.91,977727.16,638497.65
2024-11-25,2115570.15,956977.27,910739.16,615023.47
2024-12-09,2349621.54,997667.81,938780.15,636619.72
2024-12-23,2229858.70,982632.66,930970.18,600000.00
2025-01-06,2092370.61,940311.95,892013.31,671361.50
2025-01-20,2206373.96,951294.19,906380.95,692018.78
2025-01-27,2204726.15,953118.88,903399.77,674178.40
2025-02-17,2251157.47,983973.38,934242.54,655399.06
2025-03-03,2296071.54,972566.13,920296.70,659154.93
2025-03-17,2453013.30,1004585.94,945931.65,
2025-03-31,2378585.41,978084.66,920020.22,709859.15
2025-04-14,2278495.52,956698.08,889687.41,751173.71
2025-04-28,2325534.64,964206.44,895007.01,699530.52
2025-05-12,2410550.58,987906.80,920802.19,719248.83
2025-05-26,2414997.78,981337.16,913582.98,749295.77
2025-06-09,2447441.71,996857.75,919532.75,750234.74
2025-06-23,2383316.56,991524.20,913061.09,776525.82
2025-07-07,2501337.82,1018366.55,938449.71,776525.82
2025-07-21,2582998.32,1043777.60,966952.85,769014.08
2025-08-04,2610499.99,1050673.27,963425.27,786854.46
2025-08-18,2650116.08,1093106.64,1003354.41,770892.02
2025-09-01,2728783.60,1136356.49,1070640.21,821596.24
2025-09-15,2782310.12,1131950.43,1072851.83,800000.00
2025-09-29,2704338.46,1132545.10,1093441.69,769953.05
2025-10-13,2714509.90,1140453.21,1087270.61,790610.33
2025-10-27,2775708.79,1171956.70,1116154.20,976525.82
2025-11-10,2832403.84,1178305.56,1111191.67,1020657.28
2025-11-24,2694124.90,1124990.11,1052732.75,947417.84
2025-12-08,2756799.34,1150591.23,1093844.44,1239436.62
2025-12-22,2752122.31,1148622.59,1091446.70,1261032.86
2025-12-31,2782823.94,1163716.12,1095781.60,1227230.05
