date,strategy,bench_000001.SH,bench_000300.SH,bench_000905.SZ
2022-09-19,1045734.09,913535.46,929651.51,696713.62
2022-09-30,1033784.48,886791.08,900513.56,664788.73
2022-10-17,1082467.85,904545.66,910341.79,703286.38
2022-10-31,1059062.07,848407.25,830415.31,680751.17
2022-11-14,1118072.47,904093.82,897941.35,705164.32
2022-11-28,1131313.31,902670.91,883557.62,716431.92
2022-12-12,1158180.85,932136.84,935673.23,721126.76
2022-12-26,1101546.41,898863.28,909649.95,684507.04
2023-01-09,1139321.49,931269.75,949797.00,680751.17
2023-01-20,1166865.70,957286.35,989654.41,719248.83
2023-02-06,1207839.63,949628.80,967253.59,727699.53
2023-02-20,1218152.73,964770.47,978285.32,694835.68
2023-03-06,1250059.85,974061.69,972491.71,716431.92
2023-03-20,1212226.48,948518.25,932273.11,712676.06
2023-04-03,1219818.63,966546.67,968126.85,683568.08
2023-04-17,1198878.50,992705.24,982047.01,737089.20
2023-04-28,1199580.02,974427.83,953575.77,707981.22
2023-05-15,1228840.55,970751.55,946428.57,734272.30
2023-05-29,1214264.40,944571.04,907390.41,690140.85
2023-06-12,1179821.27,946736.48,909873.29,723943.66
2023-06-26,1115060.92,923802.90,901652.17,681690.14
2023-07-10,1186595.38,939365.75,909848.33,742723.00
2023-07-24,1196314.99,927773.57,900593.01,759624.41
2023-08-07,1219495.27,958464.27,944361.45,730516.43
2023-08-21,1219070.45,906901.75,882684.92,716431.92
2023-09-04,1247611.73,931555.87,910942.89,713615.02
2023-09-18,1237718.48,916564.35,882248.49,702347.42
2023-09-28,1232009.93,912032.27,873209.05,692957.75
2023-10-16,1215330.44,901282.40,858317.59,686384.98
2023-10-30,1233268.97,885959.20,848181.97,654460.09
2023-11-13,1267441.13,893283.52,847150.62,675117.37
2023-11-27,1269324.06,888934.38,831181.89,678873.24
2023-12-11,1244211.74,877129.12,809292.58,671361.50
2023-12-25,1222206.19,855834.25,792251.17,673239.44
2024-01-08,1241875.76,846664.09,777720.78,664788.73
2024-01-22,1160077.16,808195.11,761827.05,588732.39
2024-02-05,903862.86,792316.19,757453.38,530516.43
2024-02-19,971429.06,853409.78,805589.35,587793.43
2024-03-04,1038786.22,891164.35,838027.94,592488.26
2024-03-18,1129937.52,904540.94,852857.73,610328.64
2024-04-01,1127158.74,902327.88,850992.42,608450.70
2024-04-15,1083912.46,896463.33,839970.39,600938.97
2024-04-29,1109350.47,912785.21,857682.17,608450.70
2024-05-13,1108410.88,923041.08,867333.29,616901.41
2024-05-27,1107442.43,916010.41,860473.84,610328.64
2024-06-07,1011328.85,894675.05,845896.30,570892.02
2024-06-24,995739.70,868819.57,822867.05,521126.76
2024-07-08,1005060.88,856900.72,805104.79,521126.76
2024-07-22,1165462.12,869146.97,831887.77,525821.60
2024-08-05,1179800.51,838794.22,791273.64,542723.00
2024-08-19,1188430.77,848463.22,794503.57,544600.94
2024-09-02,1188124.73,824232.44,772739.90,521126.76
2024-09-13,1148811.79,792874.64,747708.42,507042.25
2024-09-30,1386562.35,978304.92,950917.62,606572.77
2024-10-14,1333657.61,963006.56,937542.73,599061.03
2024-10-28,1455646.12,974112.01,938208.85,604694.84
2024-11-11,1515892.49,1017468.91,977727.16,638497.65
2024-11-25,1463706.53,956977.27,910739.16,615023.47
2024-12-09,1634590.95,997667.81,938780.15,636619.72
2024-12-23,1573760.55,982632.66,930970.18,600000.00
2025-01-06,1484169.90,940311.95,892013.31,671361.50
2025-01-20,1543937.44,951294.19,906380.95,692018.78
2025-01-27,1545276.55,953118.88,903399.77,674178.40
2025-02-17,1571741.46,983973.38,934242.54,655399.06
2025-03-03,1596271.59,972566.13,920296.70,659154.93
2025-03-17,1708032.15,1004585.94,945931.65,
2025-03-31,1658407.59,978084.66,920020.22,709859.15
2025-04-14,1606638.55,956698.08,889687.41,751173.71
2025-04-28,1649243.45,964206.44,895007.01,699530.52
2025-05-12,1677945.50,987906.80,920802.19,719248.83
2025-05-26,1676120.82,981337.16,913582.98,749295.77
2025-06-09,1720092.99,996857.75,919532.75,750234.74
2025-06-23,1694002.71,991524.20,913061.09,776525.82
2025-07-07,1769388.90,1018366.55,938449.71,776525.82
2025-07-21,1847191.11,1043777.60,966952.85,769014.08
2025-08-04,1859220.85,1050673.27,963425.27,786854.46
2025-08-18,1871492.72,1093106.64,1003354.41,770892.02
2025-09-01,1933529.84,1136356.49,1070640.21,821596.24
2025-09-15,1938951.99,1131950.43,1072851.83,800000.00
2025-09-29,1878166.69,1132545.10,1093441.69,769953.05
2025-10-13,1887025.44,1140453.21,1087270.61,790610.33
2025-10-27,1914933.11,1171956.70,1116154.20,976525.82
2025-11-10,1937364.74,1178305.56,1111191.67,1020657.28
2025-11-24,1837727.23,1124990.11,1052732.75,947417.84
2025-12-08,1880837.67,1150591.23,1093844.44,1239436.62
2025-12-22,1868417.80,1148622.59,1091446.70,1261032.86
2025-12-31,1871278.03,1163716.12,1095781.60,1227230.05
