date,strategy,bench_000001.SH,bench_000300.SH,bench_000905.SZ
2020-07-13,348741.75,302885.05,344569.44,250422.54
2020-07-27,330443.97,281944.40,321528.53,198591.55
2020-08-10,335955.70,297252.38,335474.71,208169.01
2020-08-24,340430.89,297814.10,337674.30,207042.25
2020-09-07,333472.77,289629.27,331533.96,198028.17
2020-09-21,333010.02,291770.70,333100.29,198028.17
2020-09-30,330848.38,283072.56,325713.76,186760.56
2020-10-19,336887.68,291395.27,337648.66,191267.61
2020-11-02,337058.22,283694.25,335187.97,182253.52
2020-11-16,341384.37,294412.62,348205.48,196901.41
2020-11-30,337836.72,298352.16,352187.29,204225.35
2020-12-14,346554.67,296361.10,350382.65,195492.96
2020-12-28,351712.44,298838.63,359583.04,191267.61
2021-01-11,350695.19,310644.48,386332.55,187605.63
2021-01-25,357341.39,318802.28,399451.21,186478.87
2021-02-08,347836.86,310727.95,395094.44,177464.79
2021-02-22,373205.18,320403.83,397421.23,189295.77
2021-03-08,377357.77,300961.09,360691.38,190422.54
2021-03-22,374504.91,302898.50,359067.38,203380.28
2021-04-02,380458.51,306500.91,366480.32,199154.93
2021-04-19,385701.34,305898.89,361187.81,199718.31
2021-04-30,389871.87,303199.09,363777.43,190422.54
2021-05-17,399228.55,309423.37,368143.79,195211.27
2021-05-31,406353.66,318031.65,378551.55,191267.61
2021-06-11,410004.25,315768.41,370963.82,188732.39
2021-06-28,414206.20,317230.73,372884.94,189295.77
2021-07-12,412373.08,312081.67,364432.05,184788.73
2021-07-26,406312.17,305009.78,349705.57,181126.76
2021-08-09,412815.85,307401.87,353984.40,180281.69
2021-08-23,426789.01,305862.26,343356.52,184225.35
2021-09-06,438537.03,318593.04,350303.91,192957.75
2021-09-17,436828.99,317898.74,344780.96,194929.58
2021-09-30,428563.57,313870.03,345522.39,186478.87
2021-10-18,437252.61,313867.49,346118.29,184788.73
2021-11-01,426717.18,311786.40,347247.91,179154.93
2021-11-15,439900.25,310803.24,346658.07,198028.17
2021-11-29,458774.19,313388.87,344460.23,211549.30
2021-12-13,472748.20,323802.50,360959.49,204507.04
2021-12-27,474366.93,318075.35,349281.32,215211.27
2022-01-10,476589.00,316100.09,343936.38,218873.24
2022-01-24,461904.05,309994.18,339867.45,200845.07
2022-02-07,455092.64,301679.47,329029.17,210985.92
2022-02-21,466008.41,307048.03,329045.09,215211.27
2022-03-07,465013.08,296689.65,309055.45,221690.14
2022-03-21,456082.51,286207.03,302379.03,204507.04
2022-04-01,455750.43,288760.71,303615.32,229295.77
2022-04-18,438370.90,281090.90,295821.19,232676.06
2022-04-29,408961.39,268031.63,285160.72,193239.44
2022-05-16,433342.66,270379.07,280921.68,215774.65
2022-05-30,445494.21,277003.81,286067.91,232957.75
2022-06-13,457963.49,286371.12,297451.98,224788.73
2022-06-27,443980.26,297246.46,315551.16,223380.28
2022-07-11,476741.67,291475.92,309186.04,220000.00
2022-07-25,483726.25,285916.95,299105.72,227887.32
2022-08-08,484238.62,284733.46,294521.16,232957.75
2022-08-22,513720.91,288327.72,296887.08,241690.14
2022-09-05,515859.19,281476.87,285102.89,236338.03
2022-09-19,486760.81,274060.64,278895.45,209014.08
2022-09-30,478911.97,266037.32,270154.07,199436.62
2022-10-17,500079.90,271363.70,273102.54,210985.92
2022-10-31,494561.61,254522.17,249124.59,204225.35
2022-11-14,517476.41,271228.15,269382.41,211549.30
2022-11-28,524080.90,270801.27,265067.29,214929.58
2022-12-12,537518.82,279641.05,280701.97,216338.03
2022-12-26,512753.44,269658.98,272894.98,205352.11
2023-01-09,526051.39,279380.93,284939.10,204225.35
2023-01-20,537982.62,287185.90,296896.32,215774.65
2023-02-06,558253.03,284888.64,290176.08,218309.86
2023-02-20,566875.49,289431.14,293485.60,208450.70
2023-03-06,574193.16,292218.51,291747.51,214929.58
2023-03-20,554775.19,284555.48,279681.93,213802.82
2023-04-03,552446.30,289964.00,290438.05,205070.42
2023-04-17,537871.02,297811.57,294614.10,221126.76
2023-04-28,532386.69,292328.35,286072.73,212394.37
2023-05-15,542902.53,291225.46,283928.57,220281.69
2023-05-29,541200.14,283371.31,272217.12,207042.25
2023-06-12,525080.50,284020.94,272961.99,217183.10
2023-06-26,521628.70,277140.87,270495.65,204507.04
2023-07-10,545776.15,281809.72,272954.50,222816.90
2023-07-24,542828.22,278332.07,270177.90,227887.32
2023-08-07,554985.45,287539.28,283308.43,219154.93
2023-08-21,552109.04,272070.52,264805.48,214929.58
2023-09-04,556727.54,279466.76,273282.87,214084.51
2023-09-18,553183.41,274969.30,264674.55,210704.23
2023-09-28,548744.96,273609.68,261962.72,207887.32
2023-10-16,534629.59,270384.72,257495.28,205915.49
2023-10-30,539085.28,265787.76,254454.59,196338.03
2023-11-13,557993.42,267985.06,254145.19,202535.21
2023-11-27,559670.78,266680.31,249354.57,203661.97
2023-12-11,550971.66,263138.73,242787.77,201408.45
2023-12-25,545917.94,256750.27,237675.35,201971.83
2024-01-08,554519.09,253999.23,233316.23,199436.62
2024-01-22,503192.98,242458.53,228548.12,176619.72
2024-02-05,433422.72,237694.86,227236.01,159154.93
2024-02-19,448806.80,256022.94,241676.81,176338.03
2024-03-04,479733.87,267349.31,251408.38,177746.48
2024-03-18,509729.79,271362.28,255857.32,183098.59
2024-04-01,516998.15,270698.37,255297.72,182535.21
2024-04-15,497310.18,268939.00,251991.12,180281.69
2024-04-29,538196.62,273835.56,257304.65,182535.21
2024-05-13,542319.70,276912.32,260199.99,185070.42
2024-05-27,533906.29,274803.12,258142.15,183098.59
2024-06-07,488468.46,268402.51,253768.89,171267.61
2024-06-24,475673.69,260645.87,246860.12,156338.03
2024-07-08,473742.49,257070.22,241531.44,156338.03
2024-07-22,474995.39,260744.09,249566.33,157746.48
2024-08-05,477628.58,251638.27,237382.09,162816.90
2024-08-19,478786.56,254538.97,238351.07,163380.28
2024-09-02,476130.45,247269.73,231821.97,156338.03
2024-09-13,464224.13,237862.39,224312.53,152112.68
2024-09-30,539514.91,293491.48,285275.29,181971.83
2024-10-14,520924.88,288901.97,281262.82,179718.31
2024-10-28,569437.37,292233.60,281462.65,181408.45
2024-11-11,607978.17,305240.67,293318.15,191549.30
2024-11-25,600358.79,287093.18,273221.75,184507.04
2024-12-09,670242.78,299300.34,281634.05,190985.92
2024-12-23,629742.73,294789.80,279291.05,180000.00
2025-01-06,597232.40,282093.58,267603.99,201408.45
2025-01-20,637730.30,285388.26,271914.28,207605.63
2025-01-27,639302.05,285935.66,271019.93,202253.52
2025-02-17,662543.93,295192.01,280272.76,196619.72
2025-03-03,671197.63,291769.84,276089.01,197746.48
2025-03-17,714771.75,301375.78,283779.50,
2025-03-31,692461.50,293425.40,276006.07,212957.75
2025-04-14,659767.82,287009.42,266906.22,225352.11
2025-04-28,670366.73,289261.93,268502.10,209859.15
2025-05-12,712544.84,296372.04,276240.66,215774.65
2025-05-26,722169.14,294401.15,274074.89,224788.73
2025-06-09,750120.21,299057.33,275859.82,225070.42
2025-06-23,725907.99,297457.26,273918.33,232957.75
2025-07-07,732724.58,305509.96,281534.91,232957.75
2025-07-21,942240.83,313133.28,290085.86,230704.23
2025-08-04,952531.61,315201.98,289027.58,236056.34
2025-08-18,957318.09,327931.99,301006.32,231267.61
2025-09-01,981395.97,340906.95,321192.06,246478.87
2025-09-15,982293.23,339585.13,321855.55,240000.00
2025-09-29,972043.97,339763.53,328032.51,230985.92
2025-10-13,976902.56,342135.96,326181.18,237183.10
2025-10-27,1003749.27,351587.01,334846.26,292957.75
2025-11-10,1036979.61,353491.67,333357.50,306197.18
2025-11-24,974065.35,337497.03,315819.83,284225.35
2025-12-08,1006336.28,345177.37,328153.33,371830.99
2025-12-22,1014144.37,344586.78,327434.01,378309.86
2025-12-31,1019012.48,349114.84,328734.48,368169.01
