trade_month,industry,ret,n_stocks
2016-10,801950.SI,0.09449026648637848,34
2016-10,801960.SI,0.02430364841335564,38
2016-10,801970.SI,0.021645323721616316,56
2016-10,801980.SI,0.009940959528698112,7
2016-11,801010.SI,0.032417176699530925,83
2016-11,801030.SI,0.03197734202416114,227
2016-11,801040.SI,0.10159446351704737,32
2016-11,801050.SI,0.05583722054184226,101
2016-11,801080.SI,0.011248631229411776,155
2016-11,801110.SI,0.09659460841183942,59
2016-11,801120.SI,0.016870103946895254,81
2016-11,801130.SI,0.05634445282086986,76
2016-11,801140.SI,0.03269282855786915,93
2016-11,801150.SI,0.020845076807187946,224
2016-11,801160.SI,0.04513149019361351,79
2016-11,801170.SI,0.054582357080933175,91
2016-11,801180.SI,0.05287915166504553,123
2016-11,801200.SI,0.06462845161022779,89
2016-11,801210.SI,-0.003963135365404824,33
2016-11,801230.SI,0.0017889060939788592,39
2016-11,801710.SI,0.057186757595944826,68
2016-11,801720.SI,0.20071444352800172,91
2016-11,801730.SI,0.03199903317603581,149
2016-11,801740.SI,0.029474469870026,31
2016-11,801750.SI,0.02308931195672792,160
2016-11,801760.SI,0.0332517181482157,102
2016-11,801770.SI,0.06267302470735214,70
2016-11,801780.SI,0.03764215064362464,23
2016-11,801790.SI,0.0814604589490393,41
2016-11,801880.SI,0.04439403024938704,118
2016-11,801890.SI,0.08996108981764439,261
2016-11,801950.SI,-0.003809251607340025,33
2016-11,801960.SI,0.03968367577584919,40
2016-11,801970.SI,0.020397437888352465,57
2016-11,801980.SI,0.049427832226371926,8
2016-12,801010.SI,-0.010269121240194745,84
2016-12,801030.SI,-0.006895086251647808,237
2016-12,801040.SI,0.0018657789810752057,34
2016-12,801050.SI,-0.0722751684784747,99
2016-12,801080.SI,-0.05620425348192337,156
2016-12,801110.SI,-0.07414254439101298,60
2016-12,801120.SI,-0.011731253705037137,81
2016-12,801130.SI,-0.019651369880473113,76
2016-12,801140.SI,-0.03669269402256714,99
2016-12,801150.SI,-0.046495152460471756,228
2016-12,801160.SI,-0.03948276126856565,79
2016-12,801170.SI,-0.042894241281265955,91
2016-12,801180.SI,-0.07871102444453315,122
2016-12,801200.SI,0.009851202608887055,90
2016-12,801210.SI,-0.035280669929739106,33
2016-12,801230.SI,-0.0049696497275963925,38
2016-12,801710.SI,-0.004393341843990983,69
2016-12,801720.SI,-0.0818476007070208,94
2016-12,801730.SI,-0.04168201110014913,157
2016-12,801740.SI,-0.019216507729854837,34
2016-12,801750.SI,-0.10247439130648439,160
2016-12,801760.SI,-0.09570708551395346,100
2016-12,801770.SI,-0.03686967796515361,71
2016-12,801780.SI,-0.034804475420980086,24
2016-12,801790.SI,-0.0789824640960296,42
2016-12,801880.SI,-0.038416786381549106,119
2016-12,801890.SI,-0.06772984756931022,264
2016-12,801950.SI,-0.06214635648204658,35
2016-12,801960.SI,0.04657577536873392,40
2016-12,801970.SI,-0.046998407346465876,57
2016-12,801980.SI,-0.012968526001215563,8
2017-01,801010.SI,-0.02281936047790578,84
2017-01,801030.SI,-0.019687779636823333,246
2017-01,801040.SI,0.09616270767278357,34
2017-01,801050.SI,0.045863387016044976,102
2017-01,801080.SI,-0.007939620097015987,156
2017-01,801110.SI,0.022731159798788703,58
2017-01,801120.SI,0.018502758757593663,82
2017-01,801130.SI,-0.04554796229985847,75
2017-01,801140.SI,-0.017151861256627043,102
2017-01,801150.SI,-0.008958515552819457,229
2017-01,801160.SI,0.011869389327601398,80
2017-01,801170.SI,0.014030588774598174,92
2017-01,801180.SI,-0.007919820732494087,122
2017-01,801200.SI,-0.027319368343765915,88
2017-01,801210.SI,-0.00160282602227102,33
2017-01,801230.SI,-0.04594776703576031,38
2017-01,801710.SI,0.033840059955070556,67
2017-01,801720.SI,0.010818887541374167,96
2017-01,801730.SI,-0.0156344216817903,157
2017-01,801740.SI,0.06743963205574466,37
2017-01,801750.SI,-0.03757852935427708,161
2017-01,801760.SI,-0.01877931630882168,104
2017-01,801770.SI,-0.04503289840359259,73
2017-01,801780.SI,0.044886959937057824,24
2017-01,801790.SI,0.024761444863133475,44
2017-01,801880.SI,0.02592891030688871,124
2017-01,801890.SI,-0.004884408339950963,267
2017-01,801950.SI,0.046243280017748134,36
2017-01,801960.SI,0.08052080587403809,40
2017-01,801970.SI,-0.003392255075983397,58
2017-01,801980.SI,-0.014380147441562241,8
2017-02,801010.SI,0.025691390505147238,83
2017-02,801030.SI,0.045719935148780255,245
2017-02,801040.SI,0.0679941962182331,32
2017-02,801050.SI,0.04964605646926579,102
2017-02,801080.SI,0.043081958561530076,162
2017-02,801110.SI,0.06639794380206365,59
2017-02,801120.SI,0.049035369095035364,82
2017-02,801130.SI,0.03923264429016671,76
2017-02,801140.SI,0.05405401952082278,103
2017-02,801150.SI,0.02453666702223245,229
2017-02,801160.SI,0.03599179472698699,80
2017-02,801170.SI,0.05215485452263757,92
2017-02,801180.SI,0.03108625215477412,120
2017-02,801200.SI,0.044546744266396265,88
2017-02,801210.SI,0.04260531541797041,32
2017-02,801230.SI,0.0592535164120771,37
2017-02,801710.SI,0.08151743465741101,67
2017-02,801720.SI,0.06055332369844302,99
2017-02,801730.SI,0.04145315755314627,155
2017-02,801740.SI,0.010546701796841917,38
2017-02,801750.SI,0.04713435715129566,164
2017-02,801760.SI,0.022081144534078057,101
2017-02,801770.SI,0.05967934632319549,78
2017-02,801780.SI,0.014982767115620188,25
2017-02,801790.SI,0.0040241530511002654,45
2017-02,801880.SI,0.03876683703735573,132
2017-02,801890.SI,0.051547745623083285,275
2017-02,801950.SI,0.011460286616644,36
2017-02,801960.SI,-0.03477952976028942,41
2017-02,801970.SI,0.05057823095394687,60
2017-02,801980.SI,0.043346426345185485,8
2017-03,801010.SI,-0.02752230840643577,86
2017-03,801030.SI,-0.011537205509326798,251
2017-03,801040.SI,-0.05246046447025654,32
2017-03,801050.SI,-0.028860038659369147,104
2017-03,801080.SI,0.04858438462160475,165
2017-03,801110.SI,0.056356210510870586,61
2017-03,801120.SI,0.05502883558944993,84
2017-03,801130.SI,-0.025982049396311324,79
2017-03,801140.SI,-0.001563674680889915,103
2017-03,801150.SI,0.013363804956099568,230
2017-03,801160.SI,0.0028068105549803324,80
2017-03,801170.SI,0.01890125935399789,96
2017-03,801180.SI,-0.01769492845398779,119
2017-03,801200.SI,-0.04278596761318665,90
2017-03,801210.SI,0.02879351144979969,30
2017-03,801230.SI,-0.029901758615747842,38
2017-03,801710.SI,0.013422828266337117,69
2017-03,801720.SI,0.01784811763201155,101
2017-03,801730.SI,0.0025920480034200555,158
2017-03,801740.SI,-0.0018834351124829007,38
2017-03,801750.SI,-0.006061556366862453,165
2017-03,801760.SI,-0.04085293441050197,101
2017-03,801770.SI,0.006418490799624976,77
2017-03,801780.SI,0.0007530409647542591,25
2017-03,801790.SI,-0.024862827454800063,45
2017-03,801880.SI,0.0038337244618043,135
2017-03,801890.SI,0.008599113002042635,279
2017-03,801950.SI,0.0578439178943726,35
2017-03,801960.SI,-0.03357390505076929,41
2017-03,801970.SI,0.01214985848795358,62
2017-03,801980.SI,0.047146363209261244,10
2017-04,801010.SI,-0.05722071784318039,84
2017-04,801030.SI,-0.04095635239341211,250
2017-04,801040.SI,-0.0012323233009993162,33
2017-04,801050.SI,-0.044923473270807146,110
2017-04,801080.SI,-0.012397423620920889,173
2017-04,801110.SI,0.011196158155163616,62
2017-04,801120.SI,0.011987140409909225,83
2017-04,801130.SI,-0.05265049673793243,78
2017-04,801140.SI,-0.05918284334441459,106
2017-04,801150.SI,-0.013718669383037674,235
2017-04,801160.SI,-0.010167949914621555,82
2017-04,801170.SI,-0.0012764434606875597,98
2017-04,801180.SI,0.013828147453077921,120
2017-04,801200.SI,-0.0601050700709026,91
2017-04,801210.SI,-0.06282852349730139,31
2017-04,801230.SI,-0.06747518838746946,37
2017-04,801710.SI,0.07151153236558527,68
2017-04,801720.SI,-0.0012746819397274622,106
2017-04,801730.SI,-0.04732027740303357,158
2017-04,801740.SI,-0.04790700624050548,38
2017-04,801750.SI,-0.026888370763479386,167
2017-04,801760.SI,-0.058071341707318425,101
2017-04,801770.SI,-0.06168150145172202,76
2017-04,801780.SI,-0.02173181240333988,25
2017-04,801790.SI,0.003533134808983096,46
2017-04,801880.SI,-0.015591511077009956,136
2017-04,801890.SI,-0.049649057098562044,282
2017-04,801950.SI,-0.028341557536073148,33
2017-04,801960.SI,-0.013111106693320163,40
2017-04,801970.SI,0.11556198664451478,65
2017-04,801980.SI,-0.012408141389703253,10
2017-05,801010.SI,-0.07636293583009623,85
2017-05,801030.SI,-0.06930727755422994,250
2017-05,801040.SI,-0.033541454595418685,34
2017-05,801050.SI,-0.08069422372851065,106
2017-05,801080.SI,-0.029685065633018204,177
2017-05,801110.SI,0.030875160089207432,60
2017-05,801120.SI,0.0329846666642839,82
2017-05,801130.SI,-0.05295947046969274,77
2017-05,801140.SI,-0.0629953941292235,111
2017-05,801150.SI,-0.013370109442010225,239
2017-05,801160.SI,-0.015096060331895922,81
2017-05,801170.SI,-0.004386429846775841,97
2017-05,801180.SI,-0.020728903963947665,122
2017-05,801200.SI,-0.027138114233902,94
2017-05,801210.SI,-0.05350529852520014,31
2017-05,801230.SI,-0.10024298513046292,36
2017-05,801710.SI,-0.08296361137244712,67
2017-05,801720.SI,-0.05360715933171056,103
2017-05,801730.SI,-0.08066333216408439,159
2017-05,801740.SI,-0.1640909362804811,38
2017-05,801750.SI,-0.03600910521233369,168
2017-05,801760.SI,-0.04137722429577928,99
2017-05,801770.SI,-0.04630829536356451,75
2017-05,801780.SI,0.06076330911526817,25
2017-05,801790.SI,0.04748099806616435,45
2017-05,801880.SI,-0.017833892929701167,139
2017-05,801890.SI,-0.06032517146804395,282
2017-05,801950.SI,0.007922531192977589,35
2017-05,801960.SI,0.021861094968131267,40
2017-05,801970.SI,-0.04896821112767957,66
2017-05,801980.SI,-0.0797078257478212,10
2017-06,801010.SI,0.04519953511766217,83
2017-06,801030.SI,0.07703913057792411,253
2017-06,801040.SI,0.05534861377715572,34
2017-06,801050.SI,0.09660664023256604,108
2017-06,801080.SI,0.08240728831550781,180
2017-06,801110.SI,0.13791964441550042,60
2017-06,801120.SI,0.08194105893302628,83
2017-06,801130.SI,0.027065156174231664,81
2017-06,801140.SI,0.048798383832293846,114
2017-06,801150.SI,0.058345264731849644,237
2017-06,801160.SI,0.020850045169415354,81
2017-06,801170.SI,0.029311488038029188,97
2017-06,801180.SI,0.05561910084031085,123
2017-06,801200.SI,0.03345026898333914,92
2017-06,801210.SI,0.07060048713721168,30
2017-06,801230.SI,0.06102565034353802,37
2017-06,801710.SI,0.07132052889044416,65
2017-06,801720.SI,0.03841753534478243,106
2017-06,801730.SI,0.05622086470225285,163
2017-06,801740.SI,0.07486472752396778,36
2017-06,801750.SI,0.09100627586959464,174
2017-06,801760.SI,0.044231138980336704,101
2017-06,801770.SI,0.08682706322299016,78
2017-06,801780.SI,0.014100255760720604,25
2017-06,801790.SI,0.0340727251552162,45
2017-06,801880.SI,0.08863941471252823,141
2017-06,801890.SI,0.038958907112079944,285
2017-06,801950.SI,0.1365145212836245,35
2017-06,801960.SI,-0.018283744502992194,41
2017-06,801970.SI,0.019369449665469274,66
2017-06,801980.SI,0.06675995764851073,10
2017-07,801010.SI,0.004720858385978799,85
2017-07,801030.SI,0.08498300215646482,251
2017-07,801040.SI,0.19276801032473423,31
2017-07,801050.SI,0.25543773571682515,102
2017-07,801080.SI,0.010581740668964112,185
2017-07,801110.SI,-0.026975660431862947,59
2017-07,801120.SI,0.02073814580535771,83
2017-07,801130.SI,-0.01033443761502495,79
2017-07,801140.SI,0.01762153767011121,110
2017-07,801150.SI,-0.04449957603012655,246
2017-07,801160.SI,0.0037385521967399082,83
2017-07,801170.SI,0.04827353140170376,97
2017-07,801180.SI,-0.0033922468026275077,122
2017-07,801200.SI,0.019366874264881817,87
2017-07,801210.SI,-0.020324942514551303,30
2017-07,801230.SI,0.011824122204589838,48
2017-07,801710.SI,0.052636531577320955,63
2017-07,801720.SI,0.034438117467132656,108
2017-07,801730.SI,0.009648413689210766,168
2017-07,801740.SI,-0.012129548799966972,43
2017-07,801750.SI,-0.03811058053969918,177
2017-07,801760.SI,-0.040166445350586666,117
2017-07,801770.SI,-0.033355617468440846,82
2017-07,801780.SI,0.09025025288103627,25
2017-07,801790.SI,0.05323346189508804,52
2017-07,801880.SI,-0.015835761224594624,143
2017-07,801890.SI,0.0014411767064463898,278
2017-07,801950.SI,0.19885410072594523,34
2017-07,801960.SI,0.058631320644566554,41
2017-07,801970.SI,-0.07427937423229214,66
2017-07,801980.SI,-0.04388932892546149,10
2017-08,801010.SI,0.05251279582400059,86
2017-08,801030.SI,0.01348858317661672,248
2017-08,801040.SI,0.10108237998494185,28
2017-08,801050.SI,0.06456740612853484,104
2017-08,801080.SI,0.05202388144352543,193
2017-08,801110.SI,-0.0003595575133296114,57
2017-08,801120.SI,0.029440091481018227,82
2017-08,801130.SI,0.015877846599907652,81
2017-08,801140.SI,0.022233432772630346,109
2017-08,801150.SI,0.028094364521473958,254
2017-08,801160.SI,0.007855917769322929,82
2017-08,801170.SI,0.02483131635536595,100
2017-08,801180.SI,0.011779787871892156,122
2017-08,801200.SI,0.01313815936104179,88
2017-08,801210.SI,0.016479625928170316,31
2017-08,801230.SI,0.054371103469416315,47
2017-08,801710.SI,0.02497384714157147,62
2017-08,801720.SI,0.00286992145144227,108
2017-08,801730.SI,0.03569571452965148,171
2017-08,801740.SI,0.04145325400061073,45
2017-08,801750.SI,0.10384166376518622,178
2017-08,801760.SI,0.03891574651445029,116
2017-08,801770.SI,0.08082252861653694,86
2017-08,801780.SI,0.032330518613360226,25
2017-08,801790.SI,0.0732739894887906,54
2017-08,801880.SI,0.002376869440282814,150
2017-08,801890.SI,0.029791828275047783,285
2017-08,801950.SI,0.03976215011646622,35
2017-08,801960.SI,-0.005194183546873288,40
2017-08,801970.SI,0.058441805797742497,65
2017-08,801980.SI,0.06426439099492698,11
2017-09,801010.SI,-0.00173414882367795,89
2017-09,801030.SI,0.046145691696729774,255
2017-09,801040.SI,-0.04777887347240639,28
2017-09,801050.SI,0.01308635082791132,109
2017-09,801080.SI,0.06220679282913788,197
2017-09,801110.SI,0.03746785548553033,57
2017-09,801120.SI,0.073112999658004,83
2017-09,801130.SI,-0.00234786917343921,82
2017-09,801140.SI,0.031681113289445006,113
2017-09,801150.SI,0.02808479550680265,266
2017-09,801160.SI,-0.019114875614049454,83
2017-09,801170.SI,-0.02674171200601405,103
2017-09,801180.SI,0.017465241287591526,121
2017-09,801200.SI,0.025537633457295428,88
2017-09,801210.SI,0.0650950368517349,31
2017-09,801230.SI,0.01596725344919636,50
2017-09,801710.SI,0.01138966828174981,67
2017-09,801720.SI,-0.026775415418119786,112
2017-09,801730.SI,0.05696961553577107,174
2017-09,801740.SI,0.030275346030685713,44
2017-09,801750.SI,0.0255174554284594,184
2017-09,801760.SI,-0.010353609866841751,121
2017-09,801770.SI,0.09368793415422338,90
2017-09,801780.SI,-0.008465462449520178,25
2017-09,801790.SI,-0.027461866937762758,54
2017-09,801880.SI,0.06765744767403037,149
2017-09,801890.SI,0.008785425021657467,293
2017-09,801950.SI,0.01930119431916122,36
2017-09,801960.SI,-0.004774613994707133,40
2017-09,801970.SI,0.0015893171465053424,65
2017-09,801980.SI,0.004091514361520998,11
2017-10,801010.SI,0.035798582033829573,90
2017-10,801030.SI,-0.019209771122793873,260
2017-10,801040.SI,-0.03813641204689311,29
2017-10,801050.SI,-0.06211502300380556,107
2017-10,801080.SI,0.08921424273530332,200
2017-10,801110.SI,0.11081057444086762,56
2017-10,801120.SI,0.11924318349266283,84
2017-10,801130.SI,-0.010645984974652523,83
2017-10,801140.SI,-0.01006074083482389,114
2017-10,801150.SI,0.06297788500694224,265
2017-10,801160.SI,-0.0008885179574517066,83
2017-10,801170.SI,0.06281247279596358,103
2017-10,801180.SI,0.01340880170670844,120
2017-10,801200.SI,0.02668701889910796,89
2017-10,801210.SI,0.04359964773311931,33
2017-10,801230.SI,-0.034626370276628626,49
2017-10,801710.SI,0.017263946398407226,67
2017-10,801720.SI,0.01186319426943383,114
2017-10,801730.SI,0.006288787737569468,178
2017-10,801740.SI,-0.05821484343488137,41
2017-10,801750.SI,-0.04230669317350588,183
2017-10,801760.SI,-0.019629192379923666,127
2017-10,801770.SI,-0.011194967421859214,92
2017-10,801780.SI,0.0012929909772656512,25
2017-10,801790.SI,0.03994033216260018,55
2017-10,801880.SI,0.005538291528102812,151
2017-10,801890.SI,0.021988798467887483,297
2017-10,801950.SI,-0.053909396956912436,36
2017-10,801960.SI,0.01926715957096392,41
2017-10,801970.SI,0.015635819070364265,62
2017-10,801980.SI,0.07687337605413247,10
2017-11,801010.SI,-0.03123165560479857,89
2017-11,801030.SI,-0.03721523905017521,271
2017-11,801040.SI,0.1269665953253638,28
2017-11,801050.SI,-0.04426288760951502,112
2017-11,801080.SI,-0.04884433820266609,203
2017-11,801110.SI,-0.020915212699806784,57
2017-11,801120.SI,-0.02381131866113917,86
2017-11,801130.SI,-0.07133427043041562,84
2017-11,801140.SI,-0.058764222202625005,116
2017-11,801150.SI,-0.036334272677238544,266
2017-11,801160.SI,-0.03037715014704334,85
2017-11,801170.SI,-0.03507356388171956,102
2017-11,801180.SI,0.009691980954705803,119
2017-11,801200.SI,-0.08760193542822137,90
2017-11,801210.SI,-0.0435028161389347,33
2017-11,801230.SI,-0.0729800067518499,48
2017-11,801710.SI,0.03151423693243105,68
2017-11,801720.SI,-0.04471736514326785,116
2017-11,801730.SI,-0.050330377988137,183
2017-11,801740.SI,-0.04615747337322562,44
2017-11,801750.SI,-0.025270314233596824,187
2017-11,801760.SI,-0.06400102958314757,130
2017-11,801770.SI,-0.020721661748879905,95
2017-11,801780.SI,0.010320940552454028,25
2017-11,801790.SI,0.01243893433210097,55
2017-11,801880.SI,-0.054651201953380135,153
2017-11,801890.SI,-0.026894468793184245,305
2017-11,801950.SI,0.07881847795972519,36
2017-11,801960.SI,0.005196295831140896,43
2017-11,801970.SI,-0.07026784368447192,64
2017-11,801980.SI,-0.06330060724657349,12
2017-12,801010.SI,0.01867713899243406,83
2017-12,801030.SI,0.0022875620281654907,274
2017-12,801040.SI,-0.08233493478711029,30
2017-12,801050.SI,0.0252137654839919,112
2017-12,801080.SI,0.009091762210263754,208
2017-12,801110.SI,0.04687553852274329,60
2017-12,801120.SI,0.11134441456772382,85
2017-12,801130.SI,0.0022701773536386582,84
2017-12,801140.SI,-0.016304704384932256,119
2017-12,801150.SI,0.038057102868928494,266
2017-12,801160.SI,-0.013067982024280056,85
2017-12,801170.SI,0.004460036617030205,98
2017-12,801180.SI,0.0009332160527306677,120
2017-12,801200.SI,0.01605782144746004,92
2017-12,801210.SI,0.025281706307703322,33
2017-12,801230.SI,-0.02806685271743925,47
2017-12,801710.SI,-0.029831865441438454,68
2017-12,801720.SI,-0.03401500969178228,118
2017-12,801730.SI,0.010784990188415167,183
2017-12,801740.SI,-0.02694947969783068,44
2017-12,801750.SI,-0.019967164158690487,186
2017-12,801760.SI,0.0003650927432141682,129
2017-12,801770.SI,-0.016441806950674653,97
2017-12,801780.SI,0.0077421727665338835,25
2017-12,801790.SI,-0.03358716482196278,55
2017-12,801880.SI,0.020696623392172375,153
2017-12,801890.SI,0.0041387169101443355,305
2017-12,801950.SI,-0.013989840816047927,37
2017-12,801960.SI,0.006566818495699511,43
2017-12,801970.SI,0.006844142390163066,63
2017-12,801980.SI,0.019469214811306257,13
2018-01,801010.SI,0.011390872819980302,86
2018-01,801030.SI,0.0055536827909432596,276
2018-01,801040.SI,0.09260590594285767,31
2018-01,801050.SI,0.004308289698562451,111
2018-01,801080.SI,-0.06557684236484451,210
2018-01,801110.SI,0.10412519228142858,61
2018-01,801120.SI,0.0689159190070654,86
2018-01,801130.SI,0.03560149243890631,85
2018-01,801140.SI,0.01849721115548819,115
2018-01,801150.SI,-0.0007632587982898675,265
2018-01,801160.SI,-0.012094899164272754,87
2018-01,801170.SI,0.03789585672852369,99
2018-01,801180.SI,0.16555101356629653,120
2018-01,801200.SI,0.021171335905276534,93
2018-01,801210.SI,0.08661149410182034,32
2018-01,801230.SI,-0.04241299510245378,48
2018-01,801710.SI,0.06916356253598477,67
2018-01,801720.SI,0.0380259970905541,118
2018-01,801730.SI,-0.041957304867224376,182
2018-01,801740.SI,-0.04639596546324065,43
2018-01,801750.SI,-0.028930220119252836,187
2018-01,801760.SI,0.004080846275763328,131
2018-01,801770.SI,-0.0545583541519955,93
2018-01,801780.SI,0.1537139259686573,25
2018-01,801790.SI,0.04328879342915126,55
2018-01,801880.SI,-0.013738023589493276,157
2018-01,801890.SI,-0.025538440818140717,307
2018-01,801950.SI,0.11922441711655729,37
2018-01,801960.SI,0.1180864098514327,43
2018-01,801970.SI,-0.06265890506382188,68
2018-01,801980.SI,-0.05327121706434035,13
2018-02,801010.SI,-0.06714981390411967,87
2018-02,801030.SI,-0.02040254188614088,274
2018-02,801040.SI,0.02610678042440706,30
2018-02,801050.SI,-0.015505386456990955,113
2018-02,801080.SI,0.04781067758515234,211
2018-02,801110.SI,-0.06309059195612787,60
2018-02,801120.SI,-0.0659815726582611,85
2018-02,801130.SI,-0.027912016957449826,85
2018-02,801140.SI,-0.021821028726053515,114
2018-02,801150.SI,-0.02748653142024604,268
2018-02,801160.SI,-0.03532415617743023,87
2018-02,801170.SI,-0.02464207768553306,97
2018-02,801180.SI,-0.11616282581216364,118
2018-02,801200.SI,-0.06067586076076292,92
2018-02,801210.SI,0.0016375678770523816,31
2018-02,801230.SI,-0.07139582010598877,47
2018-02,801710.SI,-0.05794302276677399,69
2018-02,801720.SI,-0.06604865907765767,118
2018-02,801730.SI,-0.03589582531572266,180
2018-02,801740.SI,-0.0391103599635616,44
2018-02,801750.SI,0.02338985580196562,190
2018-02,801760.SI,-0.02037797945718378,128
2018-02,801770.SI,-0.004211828066081669,92
2018-02,801780.SI,-0.08016147892054881,26
2018-02,801790.SI,-0.09412936310543385,55
2018-02,801880.SI,-0.02692186287917242,156
2018-02,801890.SI,-0.04461130831319904,299
2018-02,801950.SI,-0.07710851199213997,37
2018-02,801960.SI,-0.097655819310706,42
2018-02,801970.SI,-0.043732691989582295,67
2018-02,801980.SI,-0.010200306143384075,14
2018-03,801010.SI,0.01956688530041939,87
2018-03,801030.SI,-0.0041201960514754,273
2018-03,801040.SI,-0.1461740264443725,31
2018-03,801050.SI,-0.007835832454994418,112
2018-03,801080.SI,0.01543300633647915,210
2018-03,801110.SI,-0.038257102300663925,60
2018-03,801120.SI,-0.04682523777470815,84
2018-03,801130.SI,0.007063985894830926,83
2018-03,801140.SI,0.007579559038720651,109
2018-03,801150.SI,0.12113338877948432,261
2018-03,801160.SI,0.012553391610368836,86
2018-03,801170.SI,-0.044994992825575286,99
2018-03,801180.SI,-0.015567335255628367,116
2018-03,801200.SI,0.03291205384598217,90
2018-03,801210.SI,0.018099196693271313,32
2018-03,801230.SI,0.007372722058482717,49
2018-03,801710.SI,0.02050180483398112,69
2018-03,801720.SI,-0.025841651126205956,115
2018-03,801730.SI,0.0541595471010885,177
2018-03,801740.SI,0.07806449570314355,48
2018-03,801750.SI,0.16462963720501578,190
2018-03,801760.SI,0.029647354158297556,128
2018-03,801770.SI,0.03404946695367239,96
2018-03,801780.SI,-0.06502350177736271,26
2018-03,801790.SI,-0.03748157376301131,56
2018-03,801880.SI,-0.0006637481484061958,156
2018-03,801890.SI,0.01922839481597216,297
2018-03,801950.SI,-0.11774340023107654,37
2018-03,801960.SI,-0.0262227253864471,41
2018-03,801970.SI,0.025993966339062036,66
2018-03,801980.SI,0.11928987677460756,15
2018-04,801010.SI,-0.022312291716884647,88
2018-04,801030.SI,-0.040661763151083496,270
2018-04,801040.SI,0.029744932203567,30
2018-04,801050.SI,-0.04606404672082953,114
2018-04,801080.SI,-0.06910690843529566,212
2018-04,801110.SI,-0.04865222040249351,62
2018-04,801120.SI,-0.00029179188441019743,85
2018-04,801130.SI,-0.03253164956930965,82
2018-04,801140.SI,-0.057689040888572296,112
2018-04,801150.SI,0.009212250712281156,261
2018-04,801160.SI,-0.04454062755246091,86
2018-04,801170.SI,-0.017457723587782303,99
2018-04,801180.SI,-0.06175654018815846,118
2018-04,801200.SI,-0.04382069317239945,92
2018-04,801210.SI,-0.03121103952193849,30
2018-04,801230.SI,-0.08179117792694768,50
2018-04,801710.SI,-0.040272773834857944,71
2018-04,801720.SI,-0.028328654055395086,115
2018-04,801730.SI,-0.03966151780250449,181
2018-04,801740.SI,-0.028297150561521378,48
2018-04,801750.SI,0.004694429929269939,191
2018-04,801760.SI,-0.06769325133661042,126
2018-04,801770.SI,-0.03850193844533545,97
2018-04,801780.SI,-0.015309360586744591,26
2018-04,801790.SI,-0.03614878404902666,54
2018-04,801880.SI,-0.07025725211392098,156
2018-04,801890.SI,-0.02821543042183361,293
2018-04,801950.SI,-0.023340190378448367,36
2018-04,801960.SI,0.010988694616530292,40
2018-04,801970.SI,-0.04852117104251141,64
2018-04,801980.SI,-0.005644050539854284,15
2018-05,801010.SI,0.07273898732079509,88
2018-05,801030.SI,0.019869515266210946,275
2018-05,801040.SI,-0.0809348927336131,29
2018-05,801050.SI,-0.022105276585390188,114
2018-05,801080.SI,-0.012625865283495852,217
2018-05,801110.SI,0.06450588395277612,61
2018-05,801120.SI,0.18335062260654333,87
2018-05,801130.SI,0.08047636048508466,83
2018-05,801140.SI,0.03074096172994234,116
2018-05,801150.SI,0.09113530219596422,262
2018-05,801160.SI,0.0417806787844448,88
2018-05,801170.SI,0.005809896017956895,104
2018-05,801180.SI,-0.04829945632158916,119
2018-05,801200.SI,0.07256786881324806,93
2018-05,801210.SI,0.18747616478647156,31
2018-05,801230.SI,-0.055527846882993837,48
2018-05,801710.SI,-0.030604608396002986,70
2018-05,801720.SI,-0.04551865945924838,116
2018-05,801730.SI,-0.043674940658108174,186
2018-05,801740.SI,-0.10072069594517497,49
2018-05,801750.SI,-0.05353666344978414,195
2018-05,801760.SI,-0.02662467538034574,127
2018-05,801770.SI,-0.0481224904231381,94
2018-05,801780.SI,-0.030590598735101726,26
2018-05,801790.SI,-0.019467744010574606,54
2018-05,801880.SI,0.0501486173603336,165
2018-05,801890.SI,-0.03974333956047371,303
2018-05,801950.SI,-0.026867508261725903,36
2018-05,801960.SI,0.03853031079321512,41
2018-05,801970.SI,-0.043405569297824576,65
2018-05,801980.SI,0.10855810907955576,14
2018-06,801010.SI,-0.12815336534826816,88
2018-06,801030.SI,-0.0737440428473155,278
2018-06,801040.SI,-0.0018221898016299587,29
2018-06,801050.SI,-0.09932039240667201,114
2018-06,801080.SI,-0.06832620464643868,215
2018-06,801110.SI,-0.03224606769677851,62
2018-06,801120.SI,-0.04771546170677676,89
2018-06,801130.SI,-0.1040645296642112,84
2018-06,801140.SI,-0.12032235046952766,118
2018-06,801150.SI,-0.08061658355861823,265
2018-06,801160.SI,-0.07355890189254022,89
2018-06,801170.SI,-0.09715181555522667,104
2018-06,801180.SI,-0.06968575980606462,121
2018-06,801200.SI,-0.15275004588023944,95
2018-06,801210.SI,-0.05573886496338398,31
2018-06,801230.SI,-0.1485794975824789,47
2018-06,801710.SI,-0.06477537205750727,69
2018-06,801720.SI,-0.07943609177094024,115
2018-06,801730.SI,-0.119876799866244,183
2018-06,801740.SI,-0.07714243481278305,49
2018-06,801750.SI,-0.07453482002000855,193
2018-06,801760.SI,-0.11576058834150882,128
2018-06,801770.SI,-0.16653025347088735,96
2018-06,801780.SI,-0.05970979482351202,26
2018-06,801790.SI,-0.0666161217181015,56
2018-06,801880.SI,-0.06084159195654737,164
2018-06,801890.SI,-0.09849278819080631,310
