date,strategy,bench_000001.SH,bench_000300.SH,bench_000905.SZ
2021-08-09,1753958.84,1024672.89,1179948.01,600938.97
2021-08-23,1713353.61,1019540.87,1144521.73,614084.51
2021-09-06,1638056.13,1061976.79,1167679.71,643192.49
2021-09-17,1609943.87,1059662.46,1149269.87,649765.26
2021-09-30,1652211.46,1046233.44,1151741.30,621596.24
2021-10-18,1686142.82,1046224.97,1153727.62,615962.44
2021-11-01,1693751.92,1039288.01,1157493.04,597183.10
2021-11-15,1753945.75,1036010.80,1155526.91,660093.90
2021-11-29,1779872.00,1044629.56,1148200.77,705164.32
2021-12-13,1786002.05,1079341.66,1203198.29,681690.14
2021-12-27,1711953.45,1060251.17,1164271.05,717370.89
2022-01-10,1583319.92,1053666.95,1146454.62,729577.46
2022-01-24,1589126.92,1033313.94,1132891.50,669483.57
2022-02-07,1485876.91,1005598.23,1096763.89,703286.38
2022-02-21,1508072.93,1023493.44,1096816.95,717370.89
2022-03-07,1490048.32,988965.51,1030184.85,738967.14
2022-03-21,1529007.94,954023.44,1007930.11,681690.14
2022-04-01,1459162.53,962535.69,1012051.08,764319.25
2022-04-18,1415895.21,936969.67,986070.64,775586.85
2022-04-29,1237230.81,893438.78,950535.75,644131.46
2022-05-16,1355857.61,901263.58,936405.61,719248.83
2022-05-30,1450719.91,923346.02,953559.70,776525.82
2022-06-13,1508385.72,954570.40,991506.61,749295.77
2022-06-27,1590844.61,990821.55,1051837.21,744600.94
2022-07-11,1631236.10,971586.41,1030620.14,733333.33
2022-07-25,1617458.27,953056.52,997019.06,759624.41
2022-08-08,1623282.58,949111.54,981737.20,776525.82
2022-08-22,1703029.10,961092.40,989623.59,805633.80
2022-09-05,1681169.94,938256.23,950342.95,787793.43
2022-09-19,1592529.11,913535.46,929651.51,696713.62
2022-09-30,1540519.34,886791.08,900513.56,664788.73
2022-10-17,1668912.51,904545.66,910341.79,703286.38
2022-10-31,1642286.74,848407.25,830415.31,680751.17
2022-11-14,1750617.26,904093.82,897941.35,705164.32
2022-11-28,1765520.61,902670.91,883557.62,716431.92
2022-12-12,1810042.88,932136.84,935673.23,721126.76
2022-12-26,1778652.76,898863.28,909649.95,684507.04
2023-01-09,1822234.50,931269.75,949797.00,680751.17
2023-01-20,1857390.04,957286.35,989654.41,719248.83
2023-02-06,1909663.67,949628.80,967253.59,727699.53
2023-02-20,1934282.52,964770.47,978285.32,694835.68
2023-03-06,1954303.63,974061.69,972491.71,716431.92
2023-03-20,1892556.44,948518.25,932273.11,712676.06
2023-04-03,1875143.02,966546.67,968126.85,683568.08
2023-04-17,1835597.59,992705.24,982047.01,737089.20
2023-04-28,1814424.68,974427.83,953575.77,707981.22
2023-05-15,1872728.30,970751.55,946428.57,734272.30
2023-05-29,1853878.21,944571.04,907390.41,690140.85
2023-06-12,1837553.08,946736.48,909873.29,723943.66
2023-06-26,1790172.78,923802.90,901652.17,681690.14
2023-07-10,1901054.22,939365.75,909848.33,742723.00
2023-07-24,1910558.68,927773.57,900593.01,759624.41
2023-08-07,1915485.01,958464.27,944361.45,730516.43
2023-08-21,1900126.66,906901.75,882684.92,716431.92
2023-09-04,1951484.65,931555.87,910942.89,713615.02
2023-09-18,1930979.50,916564.35,882248.49,702347.42
2023-09-28,1919214.75,912032.27,873209.05,692957.75
2023-10-16,1864973.23,901282.40,858317.59,686384.98
2023-10-30,1916147.08,885959.20,848181.97,654460.09
2023-11-13,1947866.75,893283.52,847150.62,675117.37
2023-11-27,1969686.37,888934.38,831181.89,678873.24
2023-12-11,1938370.49,877129.12,809292.58,671361.50
2023-12-25,1899570.37,855834.25,792251.17,673239.44
2024-01-08,1921536.91,846664.09,777720.78,664788.73
2024-01-22,1735182.66,808195.11,761827.05,588732.39
2024-02-05,1391360.74,792316.19,757453.38,530516.43
2024-02-19,1479502.90,853409.78,805589.35,587793.43
2024-03-04,1622544.78,891164.35,838027.94,592488.26
2024-03-18,1717274.30,904540.94,852857.73,610328.64
2024-04-01,1739907.67,902327.88,850992.42,608450.70
2024-04-15,1705918.04,896463.33,839970.39,600938.97
2024-04-29,1670883.00,912785.21,857682.17,608450.70
2024-05-13,1678381.37,923041.08,867333.29,616901.41
2024-05-27,1671331.81,916010.41,860473.84,610328.64
2024-06-07,1611776.97,894675.05,845896.30,570892.02
2024-06-24,1453347.17,868819.57,822867.05,521126.76
2024-07-08,1484372.93,856900.72,805104.79,521126.76
2024-07-22,1524073.82,869146.97,831887.77,525821.60
2024-08-05,1554542.83,838794.22,791273.64,542723.00
2024-08-19,1570907.74,848463.22,794503.57,544600.94
2024-09-02,1579554.67,824232.44,772739.90,521126.76
2024-09-13,1522314.33,792874.64,747708.42,507042.25
2024-09-30,1910676.51,978304.92,950917.62,606572.77
2024-10-14,1853228.83,963006.56,937542.73,599061.03
2024-10-28,2022258.58,974112.01,938208.85,604694.84
2024-11-11,2124079.24,1017468.91,977727.16,638497.65
2024-11-25,2178586.57,956977.27,910739.16,615023.47
2024-12-09,2290867.80,997667.81,938780.15,636619.72
2024-12-23,2257026.00,982632.66,930970.18,600000.00
2025-01-06,2218355.56,940311.95,892013.31,671361.50
2025-01-20,2168053.00,951294.19,906380.95,692018.78
2025-01-27,2188923.13,953118.88,903399.77,674178.40
2025-02-17,2153543.09,983973.38,934242.54,655399.06
2025-03-03,2170115.12,972566.13,920296.70,659154.93
2025-03-17,2308434.36,1004585.94,945931.65,
2025-03-31,2227039.48,978084.66,920020.22,709859.15
2025-04-14,2129081.83,956698.08,889687.41,751173.71
2025-04-28,2147094.94,964206.44,895007.01,699530.52
2025-05-12,2242192.03,987906.80,920802.19,719248.83
2025-05-26,2241669.55,981337.16,913582.98,749295.77
2025-06-09,2265288.60,996857.75,919532.75,750234.74
2025-06-23,2240532.48,991524.20,913061.09,776525.82
2025-07-07,2296235.06,1018366.55,938449.71,776525.82
2025-07-21,2351890.94,1043777.60,966952.85,769014.08
2025-08-04,2339695.94,1050673.27,963425.27,786854.46
2025-08-18,2356190.41,1093106.64,1003354.41,770892.02
2025-09-01,2419636.43,1136356.49,1070640.21,821596.24
2025-09-15,2452472.35,1131950.43,1072851.83,800000.00
2025-09-29,2367232.13,1132545.10,1093441.69,769953.05
2025-10-13,2386193.38,1140453.21,1087270.61,790610.33
2025-10-27,2454276.03,1171956.70,1116154.20,976525.82
2025-11-10,2495441.24,1178305.56,1111191.67,1020657.28
2025-11-24,2419115.37,1124990.11,1052732.75,947417.84
2025-12-08,2426108.70,1150591.23,1093844.44,1239436.62
2025-12-22,2387117.17,1148622.59,1091446.70,1261032.86
2025-12-31,2368907.46,1163716.12,1095781.60,1227230.05
