date,strategy,bench_000001.SH,bench_000300.SH,bench_000905.SZ
2022-10-17,385013.48,271363.70,273102.54,210985.92
2022-10-31,383794.57,254522.17,249124.59,204225.35
2022-11-14,387760.72,271228.15,269382.41,211549.30
2022-11-28,386190.94,270801.27,265067.29,214929.58
2022-12-12,391437.54,279641.05,280701.97,216338.03
2022-12-26,382186.17,269658.98,272894.98,205352.11
2023-01-09,386402.03,279380.93,284939.10,204225.35
2023-01-20,391100.24,287185.90,296896.32,215774.65
2023-02-06,394483.85,284888.64,290176.08,218309.86
2023-02-20,398151.56,289431.14,293485.60,208450.70
2023-03-06,401063.79,292218.51,291747.51,214929.58
2023-03-20,395322.79,284555.48,279681.93,213802.82
2023-04-03,394767.97,289964.00,290438.05,205070.42
2023-04-17,389061.02,297811.57,294614.10,221126.76
2023-04-28,389897.13,292328.35,286072.73,212394.37
2023-05-15,391569.81,291225.46,283928.57,220281.69
2023-05-29,391205.31,283371.31,272217.12,207042.25
2023-06-12,389286.51,284020.94,272961.99,217183.10
2023-06-26,392330.10,277140.87,270495.65,204507.04
2023-07-10,396088.10,281809.72,272954.50,222816.90
2023-07-24,393524.81,278332.07,270177.90,227887.32
2023-08-07,395140.67,287539.28,283308.43,219154.93
2023-08-21,393734.42,272070.52,264805.48,214929.58
2023-09-04,394318.00,279466.76,273282.87,214084.51
2023-09-18,393685.73,274969.30,264674.55,210704.23
2023-09-28,392552.23,273609.68,261962.72,207887.32
2023-10-16,390140.56,270384.72,257495.28,205915.49
2023-10-30,389665.49,265787.76,254454.59,196338.03
2023-11-13,393723.52,267985.06,254145.19,202535.21
2023-11-27,393506.68,266680.31,249354.57,203661.97
2023-12-11,390542.16,263138.73,242787.77,201408.45
2023-12-25,387757.81,256750.27,237675.35,201971.83
2024-01-08,390683.75,253999.23,233316.23,199436.62
2024-01-22,375998.07,242458.53,228548.12,176619.72
2024-02-05,372954.50,237694.86,227236.01,159154.93
2024-02-19,373005.24,256022.94,241676.81,176338.03
2024-03-04,379521.76,267349.31,251408.38,177746.48
2024-03-18,386678.77,271362.28,255857.32,183098.59
2024-04-01,388354.33,270698.37,255297.72,182535.21
2024-04-15,379151.98,268939.00,251991.12,180281.69
2024-04-29,387084.23,273835.56,257304.65,182535.21
2024-05-13,387720.70,276912.32,260199.99,185070.42
2024-05-27,382744.42,274803.12,258142.15,183098.59
2024-06-07,368834.24,268402.51,253768.89,171267.61
2024-06-24,367945.92,260645.87,246860.12,156338.03
2024-07-08,367838.04,257070.22,241531.44,156338.03
2024-07-22,367414.68,260744.09,249566.33,157746.48
2024-08-05,368384.96,251638.27,237382.09,162816.90
2024-08-19,368150.60,254538.97,238351.07,163380.28
2024-09-02,367661.31,247269.73,231821.97,156338.03
2024-09-13,364395.51,237862.39,224312.53,152112.68
2024-09-30,374760.98,293491.48,285275.29,181971.83
2024-10-14,370478.70,288901.97,281262.82,179718.31
2024-10-28,386351.59,292233.60,281462.65,181408.45
2024-11-11,398907.92,305240.67,293318.15,191549.30
2024-11-25,402229.32,287093.18,273221.75,184507.04
2024-12-09,413566.99,299300.34,281634.05,190985.92
2024-12-23,405811.90,294789.80,279291.05,180000.00
2025-01-06,397634.05,282093.58,267603.99,201408.45
2025-01-20,412464.33,285388.26,271914.28,207605.63
2025-01-27,412683.12,285935.66,271019.93,202253.52
2025-02-17,415285.15,295192.01,280272.76,196619.72
2025-03-03,417593.41,291769.84,276089.01,197746.48
2025-03-17,432251.16,301375.78,283779.50,
2025-03-31,425848.03,293425.40,276006.07,212957.75
2025-04-14,415435.87,287009.42,266906.22,225352.11
2025-04-28,419594.69,289261.93,268502.10,209859.15
2025-05-12,427487.11,296372.04,276240.66,215774.65
2025-05-26,427719.03,294401.15,274074.89,224788.73
2025-06-09,435271.54,299057.33,275859.82,225070.42
2025-06-23,427949.94,297457.26,273918.33,232957.75
2025-07-07,435627.32,305509.96,281534.91,232957.75
2025-07-21,444917.83,313133.28,290085.86,230704.23
2025-08-04,449955.89,315201.98,289027.58,236056.34
2025-08-18,450988.43,327931.99,301006.32,231267.61
2025-09-01,458806.97,340906.95,321192.06,246478.87
2025-09-15,457844.48,339585.13,321855.55,240000.00
2025-09-29,459113.38,339763.53,328032.51,230985.92
2025-10-13,461172.82,342135.96,326181.18,237183.10
2025-10-27,467219.74,351587.01,334846.26,292957.75
2025-11-10,474225.21,353491.67,333357.50,306197.18
2025-11-24,457508.23,337497.03,315819.83,284225.35
2025-12-08,465298.85,345177.37,328153.33,371830.99
2025-12-22,469146.51,344586.78,327434.01,378309.86
2025-12-31,471409.41,349114.84,328734.48,368169.01
