date,strategy,bench_000001.SH,bench_000300.SH,bench_000905.SZ
2021-09-06,850816.57,318593.04,350303.91,192957.75
2021-09-17,847538.35,317898.74,344780.96,194929.58
2021-09-30,831859.67,313870.03,345522.39,186478.87
2021-10-18,860038.41,313867.49,346118.29,184788.73
2021-11-01,855305.48,311786.40,347247.91,179154.93
2021-11-15,869336.90,310803.24,346658.07,198028.17
2021-11-29,921159.46,313388.87,344460.23,211549.30
2021-12-13,949961.68,323802.50,360959.49,204507.04
2021-12-27,952465.71,318075.35,349281.32,215211.27
2022-01-10,960786.25,316100.09,343936.38,218873.24
2022-01-24,915695.97,309994.18,339867.45,200845.07
2022-02-07,897701.18,301679.47,329029.17,210985.92
2022-02-21,924565.10,307048.03,329045.09,215211.27
2022-03-07,926125.53,296689.65,309055.45,221690.14
2022-03-21,892226.31,286207.03,302379.03,204507.04
2022-04-01,887737.92,288760.71,303615.32,229295.77
2022-04-18,850641.68,281090.90,295821.19,232676.06
2022-04-29,766178.28,268031.63,285160.72,193239.44
2022-05-16,827976.52,270379.07,280921.68,215774.65
2022-05-30,843816.50,277003.81,286067.91,232957.75
2022-06-13,923184.65,286371.12,297451.98,224788.73
2022-06-27,834453.78,297246.46,315551.16,223380.28
2022-07-11,948469.33,291475.92,309186.04,220000.00
2022-07-25,978814.29,285916.95,299105.72,227887.32
2022-08-08,984278.92,284733.46,294521.16,232957.75
2022-08-22,1053640.81,288327.72,296887.08,241690.14
2022-09-05,1053296.18,281476.87,285102.89,236338.03
2022-09-19,985661.72,274060.64,278895.45,209014.08
2022-09-30,1014091.71,266037.32,270154.07,199436.62
2022-10-17,1076817.69,271363.70,273102.54,210985.92
2022-10-31,1058784.57,254522.17,249124.59,204225.35
2022-11-14,1119881.09,271228.15,269382.41,211549.30
2022-11-28,1130176.57,270801.27,265067.29,214929.58
2022-12-12,1162871.63,279641.05,280701.97,216338.03
2022-12-26,1104158.34,269658.98,272894.98,205352.11
2023-01-09,1133038.82,279380.93,284939.10,204225.35
2023-01-20,1161853.37,287185.90,296896.32,215774.65
2023-02-06,1217635.88,284888.64,290176.08,218309.86
2023-02-20,1235986.80,289431.14,293485.60,208450.70
2023-03-06,1252607.66,292218.51,291747.51,214929.58
2023-03-20,1212658.82,284555.48,279681.93,213802.82
2023-04-03,1208108.37,289964.00,290438.05,205070.42
2023-04-17,1173765.45,297811.57,294614.10,221126.76
2023-04-28,1166360.72,292328.35,286072.73,212394.37
2023-05-15,1189090.24,291225.46,283928.57,220281.69
2023-05-29,1191074.37,283371.31,272217.12,207042.25
2023-06-12,1176779.94,284020.94,272961.99,217183.10
2023-06-26,1169333.04,277140.87,270495.65,204507.04
2023-07-10,1253633.83,281809.72,272954.50,222816.90
2023-07-24,1245415.07,278332.07,270177.90,227887.32
2023-08-07,1276584.17,287539.28,283308.43,219154.93
2023-08-21,1264634.35,272070.52,264805.48,214929.58
2023-09-04,1277192.23,279466.76,273282.87,214084.51
2023-09-18,1266318.47,274969.30,264674.55,210704.23
2023-09-28,1246502.32,273609.68,261962.72,207887.32
2023-10-16,1220862.70,270384.72,257495.28,205915.49
2023-10-30,1227878.09,265787.76,254454.59,196338.03
2023-11-13,1280712.42,267985.06,254145.19,202535.21
2023-11-27,1279975.60,266680.31,249354.57,203661.97
2023-12-11,1257995.49,263138.73,242787.77,201408.45
2023-12-25,1245159.22,256750.27,237675.35,201971.83
2024-01-08,1263479.04,253999.23,233316.23,199436.62
2024-01-22,1129941.13,242458.53,228548.12,176619.72
2024-02-05,905604.17,237694.86,227236.01,159154.93
2024-02-19,936598.67,256022.94,241676.81,176338.03
2024-03-04,993697.01,267349.31,251408.38,177746.48
2024-03-18,1067065.06,271362.28,255857.32,183098.59
2024-04-01,1086715.56,270698.37,255297.72,182535.21
2024-04-15,1033440.30,268939.00,251991.12,180281.69
2024-04-29,1089503.19,273835.56,257304.65,182535.21
2024-05-13,1092852.94,276912.32,260199.99,185070.42
2024-05-27,1063866.77,274803.12,258142.15,183098.59
2024-06-07,963673.38,268402.51,253768.89,171267.61
2024-06-24,916968.49,260645.87,246860.12,156338.03
2024-07-08,910828.16,257070.22,241531.44,156338.03
2024-07-22,893901.09,260744.09,249566.33,157746.48
2024-08-05,903688.59,251638.27,237382.09,162816.90
2024-08-19,902194.03,254538.97,238351.07,163380.28
2024-09-02,897309.46,247269.73,231821.97,156338.03
2024-09-13,864003.55,237862.39,224312.53,152112.68
2024-09-30,1031157.75,293491.48,285275.29,181971.83
2024-10-14,984085.29,288901.97,281262.82,179718.31
2024-10-28,1069816.65,292233.60,281462.65,181408.45
2024-11-11,1139992.09,305240.67,293318.15,191549.30
2024-11-25,1158864.91,287093.18,273221.75,184507.04
2024-12-09,1242573.69,299300.34,281634.05,190985.92
2024-12-23,1182505.50,294789.80,279291.05,180000.00
2025-01-06,1118050.46,282093.58,267603.99,201408.45
2025-01-20,1187019.15,285388.26,271914.28,207605.63
2025-01-27,1207826.90,285935.66,271019.93,202253.52
2025-02-17,1254312.72,295192.01,280272.76,196619.72
2025-03-03,1286928.60,291769.84,276089.01,197746.48
2025-03-17,1386383.73,301375.78,283779.50,
2025-03-31,1341299.97,293425.40,276006.07,212957.75
2025-04-14,1271646.03,287009.42,266906.22,225352.11
2025-04-28,1295205.61,289261.93,268502.10,209859.15
2025-05-12,1408345.45,296372.04,276240.66,215774.65
2025-05-26,1416450.75,294401.15,274074.89,224788.73
2025-06-09,1472286.71,299057.33,275859.82,225070.42
2025-06-23,1423530.95,297457.26,273918.33,232957.75
2025-07-07,1424259.84,305509.96,281534.91,232957.75
2025-07-21,1903255.47,313133.28,290085.86,230704.23
2025-08-04,1925770.05,315201.98,289027.58,236056.34
2025-08-18,1919431.59,327931.99,301006.32,231267.61
2025-09-01,1968852.09,340906.95,321192.06,246478.87
2025-09-15,1974594.19,339585.13,321855.55,240000.00
2025-09-29,1957963.58,339763.53,328032.51,230985.92
2025-10-13,1969223.85,342135.96,326181.18,237183.10
2025-10-27,2027548.59,351587.01,334846.26,292957.75
2025-11-10,2094865.38,353491.67,333357.50,306197.18
2025-11-24,1966279.52,337497.03,315819.83,284225.35
2025-12-08,2032824.88,345177.37,328153.33,371830.99
2025-12-22,2056327.81,344586.78,327434.01,378309.86
2025-12-31,2069786.40,349114.84,328734.48,368169.01
