date,strategy,bench_000001.SH,bench_000300.SH,bench_000905.SZ
2022-06-27,942854.78,990821.55,1051837.21,744600.94
2022-07-11,937041.48,971586.41,1030620.14,733333.33
2022-07-25,920746.33,953056.52,997019.06,759624.41
2022-08-08,954788.29,949111.54,981737.20,776525.82
2022-08-22,984288.97,961092.40,989623.59,805633.80
2022-09-05,942055.41,938256.23,950342.95,787793.43
2022-09-19,902035.49,913535.46,929651.51,696713.62
2022-09-30,875154.68,886791.08,900513.56,664788.73
2022-10-17,911578.17,904545.66,910341.79,703286.38
2022-10-31,832254.88,848407.25,830415.31,680751.17
2022-11-14,867955.54,904093.82,897941.35,705164.32
2022-11-28,846895.81,902670.91,883557.62,716431.92
2022-12-12,857968.91,932136.84,935673.23,721126.76
2022-12-26,810713.02,898863.28,909649.95,684507.04
2023-01-09,856441.90,931269.75,949797.00,680751.17
2023-01-20,857778.97,957286.35,989654.41,719248.83
2023-02-06,863639.40,949628.80,967253.59,727699.53
2023-02-20,851858.02,964770.47,978285.32,694835.68
2023-03-06,868873.84,974061.69,972491.71,716431.92
2023-03-20,806979.96,948518.25,932273.11,712676.06
2023-04-03,837030.42,966546.67,968126.85,683568.08
2023-04-17,835590.35,992705.24,982047.01,737089.20
2023-04-28,798035.02,974427.83,953575.77,707981.22
2023-05-15,865955.32,970751.55,946428.57,734272.30
2023-05-29,828288.93,944571.04,907390.41,690140.85
2023-06-12,833724.51,946736.48,909873.29,723943.66
2023-06-26,798272.53,923802.90,901652.17,681690.14
2023-07-10,810426.37,939365.75,909848.33,742723.00
2023-07-24,813757.21,927773.57,900593.01,759624.41
2023-08-07,823828.73,958464.27,944361.45,730516.43
2023-08-21,790384.22,906901.75,882684.92,716431.92
2023-09-04,827430.12,931555.87,910942.89,713615.02
2023-09-18,804034.32,916564.35,882248.49,702347.42
2023-09-28,799469.11,912032.27,873209.05,692957.75
2023-10-16,760449.05,901282.40,858317.59,686384.98
2023-10-30,758858.65,885959.20,848181.97,654460.09
2023-11-13,796713.43,893283.52,847150.62,675117.37
2023-11-27,797483.84,888934.38,831181.89,678873.24
2023-12-11,799932.23,877129.12,809292.58,671361.50
2023-12-25,751419.51,855834.25,792251.17,673239.44
2024-01-08,754158.55,846664.09,777720.78,664788.73
2024-01-22,703458.51,808195.11,761827.05,588732.39
2024-02-05,564360.21,792316.19,757453.38,530516.43
2024-02-19,630005.58,853409.78,805589.35,587793.43
2024-03-04,716618.72,891164.35,838027.94,592488.26
2024-03-18,765458.37,904540.94,852857.73,610328.64
2024-04-01,734707.12,902327.88,850992.42,608450.70
2024-04-15,659121.66,896463.33,839970.39,600938.97
2024-04-29,665057.64,912785.21,857682.17,608450.70
2024-05-13,671383.34,923041.08,867333.29,616901.41
2024-05-27,655746.62,916010.41,860473.84,610328.64
2024-06-07,564997.71,894675.05,845896.30,570892.02
2024-06-24,547597.09,868819.57,822867.05,521126.76
2024-07-08,534342.72,856900.72,805104.79,521126.76
2024-07-22,544442.21,869146.97,831887.77,525821.60
2024-08-05,546897.66,838794.22,791273.64,542723.00
2024-08-19,542957.08,848463.22,794503.57,544600.94
2024-09-02,528873.05,824232.44,772739.90,521126.76
2024-09-13,512091.37,792874.64,747708.42,507042.25
2024-09-30,616009.39,978304.92,950917.62,606572.77
2024-10-14,589255.31,963006.56,937542.73,599061.03
2024-10-28,630331.98,974112.01,938208.85,604694.84
2024-11-11,673538.78,1017468.91,977727.16,638497.65
2024-11-25,668332.92,956977.27,910739.16,615023.47
2024-12-09,689993.00,997667.81,938780.15,636619.72
2024-12-23,649489.98,982632.66,930970.18,600000.00
2025-01-06,609906.46,940311.95,892013.31,671361.50
2025-01-20,653703.88,951294.19,906380.95,692018.78
2025-01-27,640618.89,953118.88,903399.77,674178.40
2025-02-17,683794.73,983973.38,934242.54,655399.06
2025-03-03,695523.21,972566.13,920296.70,659154.93
2025-03-17,732707.57,1004585.94,945931.65,
2025-03-31,686686.71,978084.66,920020.22,709859.15
2025-04-14,654486.55,956698.08,889687.41,751173.71
2025-04-28,644929.41,964206.44,895007.01,699530.52
2025-05-12,675509.61,987906.80,920802.19,719248.83
2025-05-26,684073.98,981337.16,913582.98,749295.77
2025-06-09,707059.32,996857.75,919532.75,750234.74
2025-06-23,688429.45,991524.20,913061.09,776525.82
2025-07-07,719694.59,1018366.55,938449.71,776525.82
2025-07-21,732669.50,1043777.60,966952.85,769014.08
2025-08-04,779142.77,1050673.27,963425.27,786854.46
2025-08-18,813644.51,1093106.64,1003354.41,770892.02
2025-09-01,813529.64,1136356.49,1070640.21,821596.24
2025-09-15,817859.33,1131950.43,1072851.83,800000.00
2025-09-29,809836.39,1132545.10,1093441.69,769953.05
2025-10-13,820695.82,1140453.21,1087270.61,790610.33
2025-10-27,817046.50,1171956.70,1116154.20,976525.82
2025-11-10,790392.20,1178305.56,1111191.67,1020657.28
2025-11-24,748165.55,1124990.11,1052732.75,947417.84
2025-12-08,759170.53,1150591.23,1093844.44,1239436.62
2025-12-22,730761.89,1148622.59,1091446.70,1261032.86
2025-12-31,731465.13,1163716.12,1095781.60,1227230.05
