symbol,date,open,high,low,close,volume,factor
000001,2021-12-20,3620.0371,3643.9537,3589.3603,3593.6019,423851410.0,1.0
000001,2021-12-21,3591.4519,3627.0884,3591.4519,3625.1251,408184348.0,1.0
000001,2021-12-22,3632.6763,3635.8992,3616.5477,3622.6178,394825177.0,1.0
000001,2021-12-23,3625.4695,3643.5459,3618.048,3643.3391,382925734.0,1.0
000001,2021-12-24,3645.3948,3648.9556,3612.0673,3618.0535,390347625.0,1.0
000001,2021-12-27,3613.0469,3632.188,3601.9351,3615.9741,329235293.0,1.0
000001,2021-12-28,3619.6419,3631.0766,3607.3643,3630.1115,316202242.0,1.0
000001,2021-12-29,3630.9159,3630.9159,3596.3225,3597.0002,305131766.0,1.0
000001,2021-12-30,3596.4921,3628.9177,3595.4957,3619.1886,307839291.0,1.0
000001,2021-12-31,3626.242,3642.843,3624.9419,3639.7754,329681932.0,1.0
000001,2022-01-04,3649.151,3651.8924,3610.0922,3632.3289,405027769.0,1.0
000001,2022-01-05,3628.2634,3628.2634,3583.4668,3595.1761,423902028.0,1.0
000001,2022-01-06,3581.2184,3594.489,3559.8803,3586.0792,371540543.0,1.0
000001,2022-01-07,3588.9851,3607.2316,3577.0976,3579.5427,436306961.0,1.0
000001,2022-01-10,3572.7434,3593.5187,3555.1255,3593.5187,356222610.0,1.0
000001,2022-01-11,3589.9043,3602.1454,3562.7541,3567.4409,359761863.0,1.0
000001,2022-01-12,3578.1629,3599.4993,3572.0965,3597.4321,343132956.0,1.0
000001,2022-01-13,3601.0265,3601.0725,3555.1576,3555.2585,369368365.0,1.0
000001,2022-01-14,3544.0652,3548.4204,3519.3222,3521.2559,376937024.0,1.0
000001,2022-01-17,3522.0851,3546.0853,3519.4257,3541.666,312886733.0,1.0
000001,2022-01-18,3541.8899,3579.3126,3531.3295,3569.9144,377146435.0,1.0
000001,2022-01-19,3567.6309,3578.7348,3541.6619,3558.1796,333235269.0,1.0
000001,2022-01-20,3556.2262,3576.2594,3540.5545,3555.0629,379509846.0,1.0
000001,2022-01-21,3546.7495,3547.0003,3514.8853,3522.5679,326534880.0,1.0
000001,2022-01-24,3508.2441,3531.6081,3500.1391,3524.105,280268342.0,1.0
000001,2022-01-25,3509.2847,3519.8334,3433.0612,3433.0612,327353813.0,1.0
000001,2022-01-26,3442.6916,3462.1233,3417.7585,3455.6679,275122828.0,1.0
000001,2022-01-27,3456.1021,3456.363,3392.0154,3394.2474,280606534.0,1.0
000001,2022-01-28,3407.5933,3417.0453,3356.5558,3361.4397,290855257.0,1.0
000001,2022-02-07,3407.7621,3434.0256,3407.7621,3429.5809,320485211.0,1.0
000001,2022-02-08,3428.5424,3453.1863,3390.4578,3452.6288,366093865.0,1.0
000001,2022-02-09,3450.818,3484.739,3444.0848,3479.9458,350249936.0,1.0
